YEAR,MO,DY,T2M,QV2M,RH2M,WS10M
1988,2,15,28.63,9.7,40.75,4.59
1988,2,16,28.3,6.16,28.44,3.88
1988,2,17,26.26,5.31,25.75,2.95
1988,2,18,27.32,8.48,40.62,3.8
1988,2,19,28.65,7.57,31.25,2.57
1988,2,20,29.92,8.79,34.69,2.86
1988,2,21,30.14,9.95,39.19,3.41
1988,2,22,29.55,10.38,42.94,4.05
1988,2,23,27.44,9.09,43.38,4.08
1988,2,24,27.8,5.62,24.94,1.19
1988,2,25,28.16,8.3,34.75,2.06
1988,2,26,29.04,8.18,31.69,2.16
1988,2,27,28.77,8.3,37.62,5.15
1988,2,28,29.12,8.06,35.0,4.19
1988,2,29,29.2,8.48,34.81,2.13
1988,3,1,28.94,7.75,31.94,3.14
1988,3,2,26.65,3.23,15.94,2.38
1988,3,3,26.66,3.42,16.31,2.45
1988,3,4,28.04,6.23,25.56,3.05
1988,3,5,27.46,6.41,29.44,3.68
1988,3,6,28.79,4.33,18.38,3.09
1988,3,7,30.09,6.77,27.0,1.7
1988,3,8,31.48,8.79,31.88,2.85
1988,3,9,31.61,10.13,35.81,3.71
1988,3,10,31.85,8.67,30.69,3.6
1988,3,11,31.88,8.73,30.31,3.79
1988,3,12,31.87,7.75,27.12,4.0
1988,3,13,31.56,7.14,25.88,3.13
1988,3,14,31.46,6.47,22.88,2.16
1988,3,15,32.05,6.29,22.06,2.17
1988,3,16,33.01,7.2,23.69,3.44
1988,3,17,33.26,7.26,23.81,3.48
1988,3,18,32.71,6.29,21.31,3.45
1988,3,19,30.48,3.85,15.0,4.03
1988,3,20,28.78,1.59,6.56,3.27
1988,3,21,28.31,1.77,8.25,3.16
1988,3,22,28.4,1.77,7.94,3.2
1988,3,23,28.63,1.71,7.75,2.66
1988,3,24,30.02,5.37,19.5,2.78
1988,3,25,31.73,6.96,24.19,2.28
1988,3,26,31.37,6.71,23.25,2.8
1988,3,27,30.08,6.1,23.38,4.01
1988,3,28,29.44,1.83,7.62,3.84
1988,3,29,29.8,1.4,5.69,3.12
1988,3,30,31.05,1.77,6.62,2.38
1988,3,31,31.12,2.87,10.19,2.63
1988,4,1,32.55,4.21,14.31,1.55
1988,4,2,32.43,3.48,12.0,2.07
1988,4,3,32.82,6.35,19.88,2.41
1988,4,4,33.43,8.61,27.38,3.23
1988,4,5,34.54,7.51,22.62,2.45
1988,4,6,34.88,6.71,20.0,3.16
1988,4,7,36.08,7.69,21.44,3.28
1988,4,8,36.05,6.47,18.25,2.2
1988,4,9,35.4,6.77,19.88,1.81
1988,4,10,34.28,7.63,22.69,3.24
1988,4,11,34.9,9.95,29.19,3.56
1988,4,12,34.64,9.34,27.19,2.91
1988,4,13,36.67,9.22,24.81,2.16
1988,4,14,36.4,6.23,17.62,3.25
1988,4,15,35.22,5.98,17.5,3.37
1988,4,16,34.2,8.3,26.25,2.52
1988,4,17,35.06,9.46,28.69,4.23
1988,4,18,35.3,9.58,29.0,5.02
1988,4,19,35.17,9.28,26.88,4.69
1988,4,20,34.94,10.07,28.5,2.74
1988,4,21,33.84,11.47,35.31,3.37
1988,4,22,32.63,11.54,40.38,3.45
1988,4,23,31.76,12.7,45.81,3.23
1988,4,24,28.62,13.49,54.0,3.22
1988,4,25,29.87,12.08,48.12,3.2
1988,4,26,30.99,11.29,43.38,3.84
1988,4,27,32.55,10.8,36.88,3.2
1988,4,28,34.46,11.11,34.25,3.15
1988,4,29,35.09,9.64,29.0,3.81
1988,4,30,35.05,7.63,23.19,3.07
1988,5,1,36.33,9.16,24.38,3.09
1988,5,2,36.48,9.4,24.88,4.96
1988,5,3,34.93,9.89,28.62,3.18
1988,5,4,35.91,8.48,23.81,1.46
1988,5,5,36.45,7.2,20.06,2.87
1988,5,6,36.36,6.96,18.94,3.91
1988,5,7,37.07,6.35,16.56,4.72
1988,5,8,37.84,5.98,15.0,4.62
1988,5,9,38.13,5.13,13.5,2.91
1988,5,10,38.0,4.58,11.44,5.49
1988,5,11,37.34,5.8,15.31,5.21
1988,5,12,38.0,6.29,15.5,5.67
1988,5,13,37.92,5.62,13.75,5.42
1988,5,14,38.33,6.1,14.62,5.25
1988,5,15,38.05,7.75,20.12,4.03
1988,5,16,37.38,11.9,30.88,3.8
1988,5,17,38.63,7.2,17.69,5.05
1988,5,18,37.57,7.14,18.06,5.67
1988,5,19,37.01,7.63,19.62,5.38
1988,5,20,37.36,9.89,24.81,5.42
1988,5,21,36.75,12.51,32.94,3.6
1988,5,22,36.4,12.51,33.25,4.91
1988,5,23,36.24,11.11,30.5,4.64
1988,5,24,36.9,9.4,25.38,5.3
1988,5,25,37.77,8.48,22.06,3.23
1988,5,26,37.75,6.9,17.56,5.2
1988,5,27,38.41,6.9,16.81,5.3
1988,5,28,38.26,7.75,19.31,3.35
1988,5,29,39.02,10.25,23.62,5.32
1988,5,30,38.83,11.35,26.06,6.15
1988,5,31,37.7,10.93,27.12,6.02
1988,6,1,37.84,11.6,28.5,6.08
1988,6,2,37.59,10.74,26.5,6.01
1988,6,3,36.65,11.78,29.81,5.87
1988,6,4,36.18,13.67,35.94,6.45
1988,6,5,34.26,13.67,40.06,6.45
1988,6,6,34.05,13.55,41.25,3.04
1988,6,7,36.39,12.82,35.0,3.87
1988,6,8,35.08,14.89,42.12,5.16
1988,6,9,34.49,14.1,41.81,4.55
1988,6,10,34.36,14.4,42.44,7.57
1988,6,11,36.12,13.06,35.38,5.76
1988,6,12,34.17,14.83,43.88,7.23
1988,6,13,32.9,14.28,45.62,4.69
1988,6,14,35.3,13.67,38.62,5.58
1988,6,15,33.76,14.95,45.06,5.23
1988,6,16,30.35,16.85,61.69,6.03
1988,6,17,29.23,16.91,66.19,4.23
1988,6,18,28.48,17.58,70.56,4.62
1988,6,19,27.9,18.13,75.19,3.83
1988,6,20,27.7,18.92,78.94,3.33
1988,6,21,27.83,18.31,76.25,2.65
1988,6,22,27.45,19.53,82.44,4.51
1988,6,23,27.4,18.31,77.94,4.57
1988,6,24,27.85,17.94,74.81,4.6
1988,6,25,28.59,17.09,69.0,4.34
1988,6,26,28.6,17.52,70.0,4.49
1988,6,27,26.81,17.03,75.5,3.71
1988,6,28,27.62,18.19,76.75,3.92
1988,6,29,29.34,18.19,70.31,3.27
1988,6,30,29.56,18.25,69.25,2.64
1988,7,1,29.35,18.25,69.38,2.85
1988,7,2,28.05,18.25,75.25,2.85
1988,7,3,27.4,19.35,81.75,2.45
1988,7,4,27.09,19.04,81.88,1.59
1988,7,5,26.64,18.37,81.81,2.81
1988,7,6,26.83,19.1,83.56,3.37
1988,7,7,26.98,18.8,81.81,3.19
1988,7,8,25.93,18.68,86.12,2.8
1988,7,9,26.13,18.43,84.06,3.12
1988,7,10,27.81,18.74,78.31,1.75
1988,7,11,27.2,19.23,82.44,3.29
1988,7,12,27.01,19.17,83.31,3.02
1988,7,13,27.13,19.35,83.5,3.36
1988,7,14,26.03,18.07,83.12,4.58
1988,7,15,26.1,18.55,84.62,4.27
1988,7,16,25.87,19.41,89.12,4.61
1988,7,17,27.14,19.71,84.31,4.58
1988,7,18,25.73,18.8,86.94,7.36
1988,7,19,26.58,18.68,82.44,6.41
1988,7,20,27.88,19.65,81.38,4.76
1988,7,21,26.67,20.02,87.75,4.86
1988,7,22,25.44,19.23,90.44,6.98
1988,7,23,26.35,18.74,84.62,3.95
1988,7,24,26.73,19.17,84.69,4.21
1988,7,25,26.21,19.29,87.38,4.45
1988,7,26,25.84,19.04,88.12,5.03
1988,7,27,25.66,18.74,87.94,5.26
1988,7,28,25.94,18.92,87.25,5.27
1988,7,29,26.27,18.86,85.31,6.23
1988,7,30,25.78,19.23,89.06,5.36
1988,7,31,25.36,18.92,89.81,5.59
1988,8,1,25.42,18.55,87.81,6.37
1988,8,2,25.27,18.74,89.25,4.83
1988,8,3,25.4,19.41,91.56,4.1
1988,8,4,26.71,19.29,84.88,4.6
1988,8,5,27.04,19.23,83.25,4.09
1988,8,6,27.0,19.35,84.06,3.02
1988,8,7,26.56,19.29,85.75,2.88
1988,8,8,26.91,18.98,82.88,3.26
1988,8,9,26.19,18.92,85.88,3.93
1988,8,10,26.74,18.8,83.12,3.82
1988,8,11,26.94,19.1,83.44,3.13
1988,8,12,27.48,19.35,82.0,2.73
1988,8,13,27.26,19.96,85.5,2.09
1988,8,14,26.98,19.53,84.88,2.17
1988,8,15,25.77,19.35,89.81,2.59
1988,8,16,25.6,19.23,90.06,2.31
1988,8,17,25.62,18.49,86.94,4.21
1988,8,18,24.98,19.23,92.94,4.22
1988,8,19,25.44,19.84,93.0,3.36
1988,8,20,26.55,19.53,86.88,2.84
1988,8,21,25.08,18.8,90.44,5.42
1988,8,22,25.71,19.23,89.56,5.8
1988,8,23,25.83,19.29,89.06,4.63
1988,8,24,26.3,19.41,87.44,3.27
1988,8,25,26.04,19.41,88.75,3.1
1988,8,26,26.5,19.41,86.75,2.62
1988,8,27,25.91,18.98,87.69,3.23
1988,8,28,25.81,19.47,90.19,3.09
1988,8,29,25.85,19.04,88.19,2.77
1988,8,30,26.28,19.29,87.06,2.66
1988,8,31,26.41,19.65,88.0,2.12
1988,9,1,25.68,19.78,92.19,2.8
1988,9,2,25.87,18.55,85.75,2.09
1988,9,3,25.41,19.65,93.06,3.72
1988,9,4,26.23,19.53,88.69,3.09
1988,9,5,26.33,19.41,87.75,2.28
1988,9,6,26.03,19.47,89.19,2.55
1988,9,7,25.68,19.84,92.44,2.77
1988,9,8,25.95,19.17,88.06,2.08
1988,9,9,25.37,18.68,88.81,1.89
1988,9,10,25.43,19.29,91.62,3.16
1988,9,11,25.7,18.68,87.69,2.78
1988,9,12,26.03,18.62,85.81,2.06
1988,9,13,27.04,18.37,80.44,1.41
1988,9,14,26.66,19.1,84.81,1.89
1988,9,15,26.69,19.53,86.44,2.23
1988,9,16,26.31,19.47,87.62,2.92
1988,9,17,26.86,19.41,84.69,1.3
1988,9,18,26.2,19.71,89.06,2.44
1988,9,19,25.82,20.2,93.12,2.48
1988,9,20,25.58,19.53,91.31,2.5
1988,9,21,26.26,19.59,88.44,3.1
1988,9,22,26.27,20.08,90.12,3.12
1988,9,23,25.83,20.32,93.12,4.01
1988,9,24,25.62,18.37,86.44,3.22
1988,9,25,26.22,18.86,85.81,2.32
1988,9,26,26.47,19.1,85.56,2.01
1988,9,27,26.74,18.31,81.19,1.61
1988,9,28,25.8,18.86,87.0,2.91
1988,9,29,24.98,18.86,91.81,2.4
1988,9,30,25.17,18.68,90.0,2.39
1988,10,1,25.08,19.1,91.94,2.92
1988,10,2,25.51,19.71,92.38,2.23
1988,10,3,25.81,19.65,90.56,4.34
1988,10,4,25.94,19.17,88.5,3.17
1988,10,5,25.28,17.7,85.62,3.14
1988,10,6,24.29,16.48,84.56,3.29
1988,10,7,23.02,15.08,83.69,2.94
1988,10,8,22.3,13.55,78.88,2.42
1988,10,9,22.75,12.94,73.69,2.15
1988,10,10,23.59,14.4,77.5,2.23
1988,10,11,24.35,14.59,74.81,1.92
1988,10,12,23.63,13.18,71.25,2.14
1988,10,13,22.36,13.43,78.06,2.63
1988,10,14,23.24,14.28,78.69,2.7
1988,10,15,23.87,14.4,76.5,2.7
1988,10,16,23.12,14.4,80.0,2.77
1988,10,17,23.4,14.95,81.69,3.05
1988,10,18,23.54,14.77,80.19,2.77
1988,10,19,24.02,15.32,80.31,2.32
1988,10,20,23.24,14.22,78.56,2.37
1988,10,21,22.84,12.02,68.25,2.0
1988,10,22,23.12,13.79,76.38,2.38
1988,10,23,23.07,12.45,69.44,2.2
1988,10,24,23.69,11.54,61.75,1.33
1988,10,25,23.66,11.23,60.94,1.53
1988,10,26,22.9,12.39,69.94,2.14
1988,10,27,22.52,12.45,72.06,2.17
1988,10,28,22.53,12.08,69.44,2.15
1988,10,29,23.56,12.15,65.31,1.49
1988,10,30,23.45,12.15,66.31,1.08
1988,10,31,22.63,13.31,76.12,2.02
1988,11,1,22.85,13.98,79.25,1.87
1988,11,2,23.96,14.65,77.12,1.59
1988,11,3,23.58,15.32,82.75,1.45
1988,11,4,22.82,15.08,85.06,2.11
1988,11,5,21.92,13.79,82.62,2.44
1988,11,6,21.78,12.33,75.12,2.84
1988,11,7,20.63,10.38,68.56,2.3
1988,11,8,19.91,9.95,68.12,2.54
1988,11,9,19.59,9.58,67.19,2.75
1988,11,10,19.62,9.52,66.69,2.49
1988,11,11,19.98,9.64,65.5,2.14
1988,11,12,20.03,9.64,65.62,2.23
1988,11,13,19.9,9.46,64.62,2.52
1988,11,14,19.84,9.16,63.25,2.53
1988,11,15,19.63,9.03,63.0,2.45
1988,11,16,19.44,9.34,66.31,2.58
1988,11,17,19.94,9.58,65.88,2.14
1988,11,18,20.47,9.28,61.69,2.2
1988,11,19,20.82,8.73,56.44,1.81
1988,11,20,19.8,8.24,57.5,2.36
1988,11,21,18.8,8.06,60.12,2.36
1988,11,22,20.02,8.85,60.31,1.65
1988,11,23,21.48,9.28,57.38,1.13
1988,11,24,21.05,9.7,62.81,2.15
1988,11,25,22.05,9.09,54.5,2.03
1988,11,26,22.22,8.79,52.31,1.57
1988,11,27,21.49,9.03,56.75,2.34
1988,11,28,19.65,8.42,60.62,3.41
1988,11,29,16.73,6.47,57.44,3.72
1988,11,30,15.97,5.55,52.56,2.62
1988,12,1,18.6,7.02,53.0,2.18
1988,12,2,21.38,10.25,63.75,1.79
1988,12,3,22.61,10.99,64.81,2.03
1988,12,4,21.12,8.61,57.5,2.7
1988,12,5,20.23,7.39,51.75,2.02
1988,12,6,20.45,6.77,46.44,1.62
1988,12,7,21.19,6.9,44.75,1.94
1988,12,8,20.49,6.35,43.38,1.98
1988,12,9,19.98,5.92,42.44,2.38
1988,12,10,19.3,7.63,55.5,2.68
1988,12,11,19.91,8.54,61.69,3.21
1988,12,12,20.55,9.4,61.69,2.61
1988,12,13,20.36,7.93,53.88,2.48
1988,12,14,18.13,8.91,68.62,1.94
1988,12,15,19.5,6.35,48.44,2.7
1988,12,16,19.5,5.74,42.81,2.89
1988,12,17,19.9,5.98,42.69,2.07
1988,12,18,19.92,6.9,47.69,2.06
1988,12,19,19.66,7.57,54.5,2.38
1988,12,20,20.62,8.67,58.0,2.45
1988,12,21,20.78,6.9,48.31,2.5
1988,12,22,22.55,6.23,37.38,1.36
1988,12,23,21.26,8.42,56.62,2.97
1988,12,24,22.21,8.73,55.31,2.74
1988,12,25,22.87,9.16,55.06,3.41
1988,12,26,21.59,8.79,56.62,3.86
1988,12,27,19.66,7.63,54.56,3.19
1988,12,28,20.08,7.57,52.94,2.72
1988,12,29,19.86,6.1,44.38,2.71
1988,12,30,19.46,4.88,37.44,2.58
1988,12,31,19.55,4.94,37.5,2.46
1989,1,1,20.09,5.68,40.19,1.68
1989,1,2,21.59,7.81,51.5,1.99
1989,1,3,20.8,7.08,48.88,3.08
1989,1,4,19.32,4.64,35.94,2.43
1989,1,5,21.15,4.52,30.69,1.84
1989,1,6,21.94,7.32,46.44,3.42
1989,1,7,22.47,7.63,48.38,5.2
1989,1,8,21.85,8.61,53.94,3.45
1989,1,9,21.51,8.24,52.88,2.53
1989,1,10,20.58,5.43,36.94,2.96
1989,1,11,19.73,4.33,31.94,2.7
1989,1,12,18.34,3.23,26.69,3.48
1989,1,13,18.37,2.87,23.31,3.04
1989,1,14,20.65,3.23,22.38,2.54
1989,1,15,22.23,4.21,26.94,1.9
1989,1,16,22.76,5.74,36.19,2.35
1989,1,17,21.96,5.07,32.19,1.59
1989,1,18,22.4,5.25,32.31,2.34
1989,1,19,23.37,5.86,34.06,2.38
1989,1,20,22.46,4.52,28.44,2.22
1989,1,21,21.01,4.09,28.44,3.01
1989,1,22,21.63,4.27,27.81,2.88
1989,1,23,21.49,3.6,24.12,2.65
1989,1,24,21.62,3.23,21.06,2.34
1989,1,25,22.43,3.05,19.12,2.12
1989,1,26,22.8,5.49,31.31,3.27
1989,1,27,23.7,4.58,26.0,2.9
1989,1,28,22.94,3.11,19.5,2.61
1989,1,29,22.39,2.32,15.19,2.7
1989,1,30,23.45,2.08,13.06,2.67
1989,1,31,24.47,1.95,11.25,2.28
1989,2,1,25.98,2.2,10.94,1.48
1989,2,2,25.8,2.75,14.19,2.09
1989,2,3,25.19,2.69,15.5,2.63
1989,2,4,25.78,2.2,11.69,2.76
1989,2,5,25.12,2.01,11.19,2.91
1989,2,6,25.15,3.17,16.62,2.72
1989,2,7,25.09,3.54,19.06,2.76
1989,2,8,25.78,2.81,14.62,1.65
1989,2,9,25.44,3.97,21.06,2.95
1989,2,10,25.98,3.36,17.31,2.6
1989,2,11,25.06,2.93,16.0,3.22
1989,2,12,24.51,2.08,11.62,2.02
1989,2,13,26.33,3.17,15.31,1.4
1989,2,14,25.39,3.97,21.06,3.09
1989,2,15,25.33,4.21,23.19,4.09
1989,2,16,25.84,5.31,26.44,3.47
1989,2,17,26.89,4.39,21.88,3.21
1989,2,18,26.36,3.6,18.06,3.98
1989,2,19,22.19,1.46,10.0,4.91
1989,2,20,21.56,1.16,7.81,3.32
1989,2,21,24.93,1.77,9.5,3.57
1989,2,22,24.3,2.26,13.69,3.59
1989,2,23,22.83,1.59,10.0,3.95
1989,2,24,23.97,1.59,9.31,3.39
1989,2,25,26.3,2.2,10.44,2.4
1989,2,26,27.61,2.93,13.31,2.21
1989,2,27,28.25,3.85,18.44,2.81
1989,2,28,30.71,3.48,12.56,0.98
1989,3,1,29.28,4.27,17.38,1.95
1989,3,2,28.25,2.87,13.06,2.67
1989,3,3,27.73,1.71,7.69,2.36
1989,3,4,26.63,1.71,8.25,3.62
1989,3,5,27.67,3.36,14.19,3.2
1989,3,6,29.2,6.35,26.75,3.88
1989,3,7,29.7,5.86,24.56,4.59
1989,3,8,29.36,5.37,22.94,4.27
1989,3,9,28.8,6.77,29.56,5.15
1989,3,10,27.68,10.5,49.06,5.3
1989,3,11,24.17,11.66,62.12,3.32
1989,3,12,25.5,9.4,50.0,3.09
1989,3,13,26.12,6.47,34.25,2.25
1989,3,14,26.87,7.39,35.88,1.81
1989,3,15,27.01,9.77,45.5,2.71
1989,3,16,29.08,10.5,43.44,2.88
1989,3,17,29.58,10.5,42.5,3.64
1989,3,18,29.87,9.95,40.44,3.54
1989,3,19,30.98,8.85,34.25,2.91
1989,3,20,31.58,7.75,29.06,2.94
1989,3,21,32.3,7.39,26.56,2.86
1989,3,22,32.44,7.32,25.44,3.75
1989,3,23,32.94,7.32,23.75,4.46
1989,3,24,32.56,6.96,23.0,4.46
1989,3,25,30.86,8.61,30.94,2.89
1989,3,26,26.37,9.46,44.81,6.05
1989,3,27,22.01,11.72,70.69,4.98
1989,3,28,21.44,11.96,74.5,3.76
1989,3,29,24.38,10.5,59.06,2.37
1989,3,30,27.08,9.58,45.69,2.03
1989,3,31,28.83,9.16,38.75,2.18
1989,4,1,30.69,8.61,32.5,1.95
1989,4,2,30.13,8.91,36.19,3.97
1989,4,3,30.23,7.69,31.75,2.46
1989,4,4,29.21,5.07,22.81,4.52
1989,4,5,28.12,3.72,18.62,4.14
1989,4,6,27.9,3.23,16.12,4.27
1989,4,7,29.75,3.66,16.62,3.49
1989,4,8,31.9,3.54,13.06,2.73
1989,4,9,33.78,3.54,11.69,1.86
1989,4,10,31.96,5.13,18.25,3.34
1989,4,11,32.42,5.19,18.0,4.89
1989,4,12,32.53,4.7,16.5,3.07
1989,4,13,33.34,4.15,13.88,2.01
1989,4,14,34.16,6.35,20.5,2.26
1989,4,15,34.68,4.7,14.19,2.02
1989,4,16,33.83,5.07,15.88,3.8
1989,4,17,34.5,4.76,14.38,2.46
1989,4,18,35.75,8.24,23.81,2.62
1989,4,19,35.63,7.87,22.06,3.45
1989,4,20,34.63,6.53,19.69,2.52
1989,4,21,35.68,6.71,18.94,2.77
1989,4,22,35.13,4.82,14.88,1.77
1989,4,23,34.16,5.92,19.31,4.09
1989,4,24,35.37,7.2,21.12,4.48
1989,4,25,35.87,6.59,18.38,4.63
1989,4,26,36.73,6.84,18.0,2.12
1989,4,27,36.61,7.08,18.88,3.39
1989,4,28,36.01,7.26,19.62,5.85
1989,4,29,34.84,6.77,19.75,5.91
1989,4,30,35.45,7.2,20.19,4.46
1989,5,1,36.91,7.45,19.5,2.83
1989,5,2,37.65,9.46,23.81,1.98
1989,5,3,36.48,12.27,32.06,3.12
1989,5,4,35.93,10.8,30.25,4.2
1989,5,5,34.11,9.16,27.06,2.7
1989,5,6,36.44,7.75,20.94,2.67
1989,5,7,36.12,6.16,17.12,3.93
1989,5,8,35.23,5.13,15.25,3.77
1989,5,9,34.98,2.62,8.12,3.08
1989,5,10,35.14,2.44,7.38,2.78
1989,5,11,36.19,3.6,9.81,3.0
1989,5,12,37.55,6.04,17.44,3.43
1989,5,13,37.64,5.13,13.69,4.52
1989,5,14,37.98,5.86,14.5,5.95
1989,5,15,37.73,6.53,16.69,3.4
1989,5,16,38.15,5.92,15.31,4.37
1989,5,17,37.96,9.34,24.38,4.1
1989,5,18,37.74,12.02,30.12,2.91
1989,5,19,38.93,9.89,23.0,3.6
1989,5,20,38.19,10.31,24.44,2.62
1989,5,21,38.46,9.64,23.69,3.62
1989,5,22,37.44,5.19,13.62,3.89
1989,5,23,37.2,8.0,19.75,7.47
1989,5,24,37.36,9.89,24.88,7.62
1989,5,25,36.37,10.19,26.81,7.48
1989,5,26,35.57,6.04,17.25,6.53
1989,5,27,35.11,7.45,21.12,7.13
1989,5,28,35.97,8.54,23.62,5.32
1989,5,29,37.18,9.22,23.25,5.26
1989,5,30,37.11,9.58,24.19,4.82
1989,5,31,36.95,10.5,26.81,4.21
1989,6,1,37.09,10.38,26.19,4.17
1989,6,2,36.59,11.41,29.81,4.0
1989,6,3,35.88,13.31,35.94,4.52
1989,6,4,31.12,16.3,56.31,4.83
1989,6,5,32.37,15.87,52.19,3.33
1989,6,6,31.48,16.24,55.5,2.2
1989,6,7,31.89,17.33,58.5,1.34
1989,6,8,30.72,17.46,62.38,2.5
1989,6,9,30.91,16.3,57.81,4.82
1989,6,10,29.4,16.97,64.94,5.55
1989,6,11,30.4,16.85,62.25,4.73
1989,6,12,28.96,17.46,67.62,5.79
1989,6,13,26.8,18.07,78.62,6.65
1989,6,14,29.19,16.54,65.19,6.99
1989,6,15,28.67,14.47,58.12,5.9
1989,6,16,30.1,14.1,53.12,6.46
1989,6,17,26.64,16.36,72.38,6.24
1989,6,18,28.06,16.91,70.44,4.77
1989,6,19,29.3,15.75,62.0,4.13
1989,6,20,30.55,14.47,52.94,5.57
1989,6,21,29.87,14.65,54.69,5.84
1989,6,22,29.4,15.93,61.25,5.71
1989,6,23,30.31,15.99,59.06,4.33
1989,6,24,30.92,16.36,58.94,5.12
1989,6,25,29.05,16.48,64.12,6.21
1989,6,26,27.22,16.05,69.5,6.22
1989,6,27,26.2,16.72,76.12,7.73
1989,6,28,26.92,18.74,81.44,4.72
1989,6,29,26.9,20.08,86.75,4.62
1989,6,30,26.51,18.13,80.44,6.8
1989,7,1,26.19,18.31,82.69,6.12
1989,7,2,27.25,17.15,74.62,4.8
1989,7,3,26.98,16.66,73.81,4.27
1989,7,4,27.64,16.78,71.56,5.13
1989,7,5,26.83,17.52,77.19,4.87
1989,7,6,25.32,18.43,87.94,5.27
1989,7,7,26.03,18.92,86.75,3.16
1989,7,8,26.51,18.37,82.31,2.23
1989,7,9,27.22,18.37,79.38,2.19
1989,7,10,27.89,18.92,78.69,1.59
1989,7,11,28.4,19.1,77.0,2.55
1989,7,12,26.82,18.86,82.69,3.76
1989,7,13,25.91,17.94,83.19,3.23
1989,7,14,26.73,17.88,79.5,2.7
1989,7,15,27.17,18.43,79.5,3.08
1989,7,16,27.07,19.53,84.12,2.66
1989,7,17,26.41,19.41,86.69,3.0
1989,7,18,27.67,19.47,81.5,4.02
1989,7,19,27.71,18.37,76.88,3.82
1989,7,20,26.49,19.53,86.62,5.65
1989,7,21,25.89,19.47,89.0,5.95
1989,7,22,25.99,19.41,88.19,5.12
1989,7,23,26.84,20.57,88.44,5.66
1989,7,24,25.8,19.47,89.06,9.32
1989,7,25,26.83,18.62,81.69,5.86
1989,7,26,26.86,18.49,81.31,4.88
1989,7,27,25.5,18.31,86.56,5.28
1989,7,28,25.48,18.43,87.25,4.74
1989,7,29,25.74,17.82,83.88,4.38
1989,7,30,25.32,17.27,83.19,5.13
1989,7,31,25.35,17.03,81.94,5.34
1989,8,1,26.28,17.27,78.88,5.73
1989,8,2,26.48,17.76,80.19,5.27
1989,8,3,26.57,17.46,78.06,5.33
1989,8,4,26.66,17.64,78.38,4.95
1989,8,5,26.26,17.4,79.06,5.95
1989,8,6,24.42,17.21,86.56,6.98
1989,8,7,25.02,17.7,86.0,7.91
1989,8,8,24.61,17.64,87.38,7.66
1989,8,9,25.25,18.43,88.0,6.98
1989,8,10,25.24,18.68,89.31,5.59
1989,8,11,25.15,18.49,89.12,5.65
1989,8,12,24.78,18.01,88.56,5.81
1989,8,13,24.62,17.82,88.62,5.86
1989,8,14,25.51,17.76,84.38,5.41
1989,8,15,25.93,18.01,83.5,3.73
1989,8,16,25.32,18.19,86.88,3.21
1989,8,17,24.78,17.7,87.38,4.52
1989,8,18,26.03,19.59,89.12,4.23
1989,8,19,26.08,19.17,87.12,6.27
1989,8,20,26.56,19.1,85.0,4.3
1989,8,21,25.69,18.86,88.19,4.76
1989,8,22,25.15,18.68,89.94,5.94
1989,8,23,25.01,18.55,89.62,7.06
1989,8,24,25.21,18.62,89.19,4.97
1989,8,25,24.68,18.43,90.81,5.09
1989,8,26,25.0,18.25,88.44,6.32
1989,8,27,25.97,18.25,84.31,5.22
1989,8,28,26.08,18.25,83.81,3.86
1989,8,29,25.58,18.68,87.75,3.76
1989,8,30,25.1,19.23,92.44,3.65
1989,8,31,25.24,19.29,91.81,4.32
1989,9,1,24.26,17.15,87.31,6.16
1989,9,2,26.0,17.88,83.12,3.13
1989,9,3,26.29,18.37,83.62,2.88
1989,9,4,26.05,18.07,83.38,3.07
1989,9,5,24.88,16.78,82.88,3.6
1989,9,6,24.23,16.11,82.81,3.46
1989,9,7,24.8,17.21,85.06,2.59
1989,9,8,25.52,17.82,84.75,2.85
1989,9,9,25.07,17.94,87.06,4.2
1989,9,10,25.08,18.8,90.94,3.59
1989,9,11,25.04,18.74,90.81,4.48
1989,9,12,24.85,18.49,90.62,5.06
1989,9,13,25.53,18.43,87.12,4.07
1989,9,14,25.01,18.19,88.62,3.33
1989,9,15,26.23,18.37,83.81,3.42
1989,9,16,26.71,17.64,78.62,2.8
1989,9,17,27.07,17.46,76.19,2.04
1989,9,18,27.27,18.19,77.94,2.02
1989,9,19,26.58,18.68,83.19,1.21
1989,9,20,26.01,19.1,87.94,1.89
1989,9,21,25.75,18.74,87.75,1.88
1989,9,22,26.3,18.8,85.38,1.66
1989,9,23,26.03,18.8,86.75,1.89
1989,9,24,26.22,18.13,83.25,1.77
1989,9,25,25.81,18.49,86.25,2.51
1989,9,26,25.35,18.68,89.12,2.87
1989,9,27,24.77,18.37,90.81,2.51
1989,9,28,25.55,17.7,84.31,3.57
1989,9,29,25.72,17.33,82.25,2.51
1989,9,30,25.29,17.15,83.25,2.36
1989,10,1,25.33,17.03,82.31,2.27
1989,10,2,25.64,17.82,84.25,2.16
1989,10,3,26.04,17.58,81.38,1.77
1989,10,4,26.68,15.87,71.69,1.62
1989,10,5,25.9,14.95,69.88,2.02
1989,10,6,25.54,16.72,79.62,2.51
1989,10,7,26.26,16.3,75.31,1.92
1989,10,8,26.12,13.67,64.38,1.82
1989,10,9,25.56,13.24,64.56,1.8
1989,10,10,25.57,13.79,67.12,2.05
1989,10,11,25.48,14.04,68.12,1.88
1989,10,12,25.55,15.14,72.56,1.82
1989,10,13,25.56,14.77,71.19,1.84
