YEAR,MO,DY,T2M,QV2M,RH2M,WS10M
1989,9,29,25.05,17.64,87.88,2.26
1989,9,30,24.9,17.15,86.44,2.19
1989,10,1,24.9,17.64,88.5,2.74
1989,10,2,26.22,17.94,83.38,1.85
1989,10,3,26.32,18.62,85.56,1.31
1989,10,4,27.03,18.49,82.25,1.92
1989,10,5,27.02,18.74,82.56,1.52
1989,10,6,25.74,18.8,89.12,1.3
1989,10,7,26.28,18.43,85.0,2.3
1989,10,8,25.99,17.33,81.88,2.72
1989,10,9,26.22,16.42,76.44,1.29
1989,10,10,26.22,16.48,77.19,1.21
1989,10,11,26.62,16.3,74.0,1.4
1989,10,12,26.67,16.66,75.38,1.3
1989,10,13,25.63,16.17,78.19,2.49
1989,10,14,24.85,16.17,81.62,3.15
1989,10,15,25.05,16.24,81.31,2.72
1989,10,16,25.26,17.03,83.69,2.8
1989,10,17,25.14,16.3,81.38,2.76
1989,10,18,24.76,14.71,75.38,2.23
1989,10,19,24.19,11.6,62.38,1.62
1989,10,20,23.18,11.29,63.31,2.1
1989,10,21,22.18,12.15,72.88,2.73
1989,10,22,22.03,12.57,76.94,2.91
1989,10,23,24.11,15.62,82.12,2.64
1989,10,24,24.3,14.59,76.88,2.54
1989,10,25,24.55,14.59,75.62,2.07
1989,10,26,25.06,16.36,81.62,1.48
1989,10,27,25.87,16.36,77.75,1.63
1989,10,28,25.5,15.81,76.88,1.66
1989,10,29,24.79,15.93,81.44,2.1
1989,10,30,24.12,15.56,82.25,2.04
1989,10,31,24.08,13.79,74.0,1.95
1989,11,1,23.83,13.73,74.38,2.24
1989,11,2,23.0,12.51,71.75,2.16
1989,11,3,23.1,12.45,70.19,1.95
1989,11,4,22.95,12.39,70.56,1.87
1989,11,5,22.78,11.41,66.12,1.81
1989,11,6,21.68,10.86,67.44,2.01
1989,11,7,21.19,10.25,67.0,3.21
1989,11,8,22.27,12.33,74.12,4.4
1989,11,9,22.76,14.65,83.5,4.13
1989,11,10,23.73,14.77,80.44,2.26
1989,11,11,22.87,15.2,86.06,1.72
1989,11,12,22.78,14.59,83.56,2.02
1989,11,13,22.65,14.89,86.06,2.56
1989,11,14,23.77,15.5,84.12,1.71
1989,11,15,24.33,15.32,80.88,1.89
1989,11,16,23.45,13.85,77.56,2.17
1989,11,17,23.43,13.24,74.88,2.13
1989,11,18,23.15,12.21,70.44,2.3
1989,11,19,22.28,11.35,69.75,2.13
1989,11,20,23.01,11.35,65.12,2.05
1989,11,21,22.27,11.41,69.94,2.55
1989,11,22,21.67,9.03,59.0,2.25
1989,11,23,22.17,9.64,59.12,2.19
1989,11,24,21.87,10.19,64.0,2.14
1989,11,25,21.69,10.86,68.81,2.58
1989,11,26,21.83,10.68,68.25,2.34
1989,11,27,22.62,10.13,61.25,1.92
1989,11,28,22.44,10.68,66.31,2.43
1989,11,29,22.04,11.41,71.06,2.8
1989,11,30,22.12,11.17,70.5,3.13
1989,12,1,22.11,10.74,68.5,3.38
1989,12,2,22.07,10.5,67.19,3.27
1989,12,3,22.13,10.01,63.06,2.59
1989,12,4,21.49,8.91,59.38,2.85
1989,12,5,20.55,8.12,57.75,2.71
1989,12,6,19.73,7.45,56.06,2.81
1989,12,7,19.53,7.39,56.0,1.95
1989,12,8,19.98,8.12,58.81,2.21
1989,12,9,20.36,8.79,62.31,2.03
1989,12,10,21.05,9.64,65.38,1.98
1989,12,11,21.49,10.56,68.5,2.24
1989,12,12,21.27,10.07,67.38,2.48
1989,12,13,20.68,9.46,66.19,2.48
1989,12,14,20.22,9.22,66.12,2.88
1989,12,15,19.29,7.75,58.56,2.97
1989,12,16,18.57,7.02,55.5,2.56
1989,12,17,19.61,7.63,56.38,2.09
1989,12,18,20.22,8.61,61.06,1.84
1989,12,19,20.94,9.28,63.06,2.02
1989,12,20,21.83,11.11,69.81,2.73
1989,12,21,22.06,10.8,68.81,3.03
1989,12,22,22.58,11.41,69.5,3.23
1989,12,23,22.55,10.68,66.38,3.38
1989,12,24,22.51,10.68,66.31,3.43
1989,12,25,22.94,11.11,66.94,3.31
1989,12,26,24.21,12.08,67.06,2.46
1989,12,27,24.17,11.9,64.88,2.1
1989,12,28,23.01,13.43,76.88,2.34
1989,12,29,23.37,12.82,72.81,2.23
1989,12,30,24.2,13.37,72.56,3.67
1989,12,31,24.43,13.98,74.56,1.88
1990,1,1,25.16,13.92,71.31,1.47
1990,1,2,24.18,13.43,72.94,2.26
1990,1,3,23.73,12.08,67.38,2.85
1990,1,4,23.73,10.56,61.44,2.3
1990,1,5,22.26,9.4,60.69,2.81
1990,1,6,22.01,8.91,59.94,2.43
1990,1,7,22.38,9.16,60.06,2.38
1990,1,8,23.36,9.52,58.19,2.03
1990,1,9,24.19,9.03,52.06,1.44
1990,1,10,23.64,8.42,49.56,2.55
1990,1,11,22.38,5.43,35.69,3.63
1990,1,12,22.23,5.07,34.0,3.36
1990,1,13,22.81,5.68,36.75,3.23
1990,1,14,23.09,5.19,33.75,2.68
1990,1,15,22.74,4.82,31.62,3.44
1990,1,16,23.01,5.43,33.88,2.95
1990,1,17,23.44,6.23,37.56,1.66
1990,1,18,23.23,4.58,28.94,2.47
1990,1,19,23.24,4.03,25.38,3.53
1990,1,20,23.53,3.78,22.94,3.71
1990,1,21,24.42,5.0,28.44,3.65
1990,1,22,24.51,6.41,36.75,2.42
1990,1,23,24.71,8.3,48.56,2.15
1990,1,24,25.05,7.87,46.38,2.03
1990,1,25,25.23,4.88,26.75,2.51
1990,1,26,24.31,5.0,29.81,3.0
1990,1,27,24.57,7.69,47.94,2.43
1990,1,28,24.83,8.3,50.44,2.51
1990,1,29,25.05,8.73,51.31,2.55
1990,1,30,26.07,7.57,42.81,1.52
1990,1,31,27.07,5.0,26.69,1.63
1990,2,1,25.5,7.51,45.44,2.58
1990,2,2,25.41,8.91,50.94,2.11
1990,2,3,26.37,8.48,45.81,2.03
1990,2,4,26.31,7.26,41.0,1.72
1990,2,5,26.39,7.63,42.44,2.05
1990,2,6,26.22,9.64,52.12,2.77
1990,2,7,26.16,9.46,50.88,3.22
1990,2,8,26.13,9.4,50.25,2.73
1990,2,9,26.55,8.36,44.25,3.3
1990,2,10,26.8,9.95,49.81,3.69
1990,2,11,26.87,10.13,51.56,2.8
1990,2,12,27.2,9.89,50.88,2.58
1990,2,13,27.45,10.56,52.81,3.62
1990,2,14,27.92,11.17,53.25,3.97
1990,2,15,28.08,11.9,55.06,4.51
1990,2,16,28.31,12.7,56.62,3.59
1990,2,17,28.52,13.79,59.69,5.28
1990,2,18,28.25,10.5,48.44,2.98
1990,2,19,28.05,11.05,51.19,2.31
1990,2,20,27.7,12.63,58.12,3.5
1990,2,21,25.62,11.35,58.5,2.39
1990,2,22,25.0,7.2,39.88,2.23
1990,2,23,27.01,13.49,63.25,3.91
1990,2,24,27.25,14.89,68.38,4.26
1990,2,25,27.51,13.98,64.06,2.0
1990,2,26,26.73,8.73,44.88,2.46
1990,2,27,27.66,8.91,42.06,2.45
1990,2,28,28.68,13.06,58.38,4.52
1990,3,1,29.43,11.9,52.25,3.2
1990,3,2,29.4,13.31,56.06,5.31
1990,3,3,30.15,11.11,48.06,4.68
1990,3,4,29.3,7.63,36.38,2.88
1990,3,5,29.58,12.08,51.69,3.99
1990,3,6,30.08,14.22,56.38,3.98
1990,3,7,30.14,14.28,56.19,3.04
1990,3,8,29.66,14.28,57.56,3.96
1990,3,9,28.33,14.77,64.25,4.57
1990,3,10,27.48,15.56,69.88,4.94
1990,3,11,27.46,15.2,69.0,3.56
1990,3,12,27.7,15.26,68.62,2.77
1990,3,13,29.05,14.1,60.25,2.61
1990,3,14,28.76,11.05,50.06,1.7
1990,3,15,28.16,7.51,37.62,2.12
1990,3,16,28.08,12.27,56.94,2.95
1990,3,17,28.8,13.0,56.94,4.23
1990,3,18,28.75,12.39,54.19,3.49
1990,3,19,29.05,11.11,48.19,3.9
1990,3,20,29.95,9.89,41.25,3.69
1990,3,21,30.9,9.7,38.19,3.61
1990,3,22,31.25,10.93,43.69,4.66
1990,3,23,31.6,11.54,46.19,4.32
1990,3,24,31.18,9.58,39.88,3.0
1990,3,25,30.89,9.28,38.69,2.4
1990,3,26,31.27,12.45,50.0,2.86
1990,3,27,31.36,8.85,38.5,3.42
1990,3,28,31.94,11.41,43.81,1.89
1990,3,29,32.23,14.77,52.69,3.97
1990,3,30,32.17,13.55,47.75,3.02
1990,3,31,32.62,11.96,41.69,4.09
1990,4,1,32.66,12.33,43.44,4.37
1990,4,2,33.33,11.96,41.62,3.75
1990,4,3,33.54,12.33,42.0,2.88
1990,4,4,32.35,11.84,44.38,2.3
1990,4,5,32.12,14.34,51.88,5.39
1990,4,6,31.1,15.2,55.94,5.91
1990,4,7,31.29,14.59,54.81,4.77
1990,4,8,32.51,13.18,47.62,3.88
1990,4,9,32.95,11.78,42.88,2.22
1990,4,10,33.03,12.45,45.12,3.23
1990,4,11,33.62,12.57,42.88,3.34
1990,4,12,33.67,13.31,44.69,4.2
1990,4,13,34.34,12.94,41.75,4.41
1990,4,14,34.97,12.39,39.81,3.16
1990,4,15,34.92,12.39,39.25,3.5
1990,4,16,33.9,12.63,42.0,4.41
1990,4,17,33.4,13.31,44.81,4.63
1990,4,18,33.99,12.82,42.5,3.9
1990,4,19,35.32,9.89,32.25,3.02
1990,4,20,35.08,5.74,20.06,2.76
1990,4,21,34.85,4.58,14.56,3.52
1990,4,22,34.88,4.21,12.75,3.03
1990,4,23,35.64,6.04,19.12,1.07
1990,4,24,35.21,8.36,28.75,2.25
1990,4,25,34.02,11.78,41.0,4.29
1990,4,26,33.7,11.72,41.06,4.92
1990,4,27,33.76,11.54,41.12,5.47
1990,4,28,33.91,11.6,41.19,5.34
1990,4,29,33.67,13.49,46.69,5.6
1990,4,30,33.31,14.77,49.94,5.53
1990,5,1,33.66,13.49,44.31,4.66
1990,5,2,34.39,12.94,41.5,4.35
1990,5,3,34.45,12.27,39.25,4.09
1990,5,4,34.07,13.24,42.56,4.59
1990,5,5,32.09,15.26,52.62,3.8
1990,5,6,31.44,15.08,54.19,3.14
1990,5,7,30.86,15.81,57.81,4.56
1990,5,8,29.28,15.5,61.38,6.09
1990,5,9,27.26,17.27,74.38,9.64
1990,5,10,26.44,18.43,82.62,10.65
1990,5,11,27.38,18.86,81.56,6.27
1990,5,12,27.58,20.14,85.75,6.41
1990,5,13,27.62,19.59,83.0,4.23
1990,5,14,29.04,18.62,74.38,3.59
1990,5,15,30.33,17.58,65.75,3.73
1990,5,16,30.1,17.7,66.0,3.48
1990,5,17,29.22,18.31,71.31,3.77
1990,5,18,30.88,18.01,65.75,2.65
1990,5,19,32.54,17.94,60.0,3.46
1990,5,20,32.55,17.76,58.56,3.74
1990,5,21,31.07,18.01,64.31,4.05
1990,5,22,30.88,17.88,64.94,3.55
1990,5,23,31.51,17.58,61.88,4.2
1990,5,24,30.62,18.25,67.38,2.38
1990,5,25,30.48,17.21,64.94,2.77
1990,5,26,29.86,18.01,68.94,2.98
1990,5,27,31.69,17.21,60.56,2.12
1990,5,28,32.54,16.97,56.75,2.36
1990,5,29,31.56,18.49,64.19,2.88
1990,5,30,28.59,18.49,74.56,2.83
1990,5,31,29.28,18.01,70.56,2.45
1990,6,1,28.19,17.33,71.44,4.77
1990,6,2,29.23,15.5,62.25,4.27
1990,6,3,29.26,16.36,64.06,4.22
1990,6,4,29.64,18.55,71.25,2.88
1990,6,5,27.9,19.17,80.19,3.23
1990,6,6,27.22,18.49,80.62,2.27
1990,6,7,28.55,18.37,75.12,2.62
1990,6,8,27.76,18.55,78.69,4.66
1990,6,9,27.33,18.43,80.19,3.88
1990,6,10,27.18,18.68,81.56,4.38
1990,6,11,27.71,17.64,75.62,3.18
1990,6,12,28.42,18.8,76.94,3.74
1990,6,13,27.62,19.17,81.69,4.02
1990,6,14,27.5,18.8,80.62,4.58
1990,6,15,28.05,18.07,75.75,4.78
1990,6,16,28.65,18.43,74.44,5.12
1990,6,17,27.84,18.13,76.38,6.52
1990,6,18,26.72,18.19,81.06,7.71
1990,6,19,27.24,18.01,78.56,5.55
1990,6,20,27.62,18.25,78.25,4.73
1990,6,21,27.6,17.82,76.88,5.3
1990,6,22,26.64,18.37,82.62,3.98
1990,6,23,26.71,17.82,80.12,4.65
1990,6,24,27.41,17.76,77.12,5.12
1990,6,25,27.32,17.46,76.12,5.84
1990,6,26,28.28,17.46,72.81,4.43
1990,6,27,28.08,18.55,77.19,5.02
1990,6,28,28.44,17.76,73.25,5.02
1990,6,29,27.98,17.82,74.94,4.5
1990,6,30,27.9,17.82,75.44,4.6
1990,7,1,28.39,17.88,73.38,5.3
1990,7,2,27.16,17.58,76.94,5.63
1990,7,3,27.87,16.72,71.69,5.95
1990,7,4,28.49,16.48,68.38,5.14
1990,7,5,29.08,17.58,69.75,4.2
1990,7,6,28.22,17.82,74.25,3.5
1990,7,7,27.01,18.55,82.12,3.82
1990,7,8,26.58,17.88,81.31,4.25
1990,7,9,27.9,16.48,70.88,4.68
1990,7,10,26.86,16.48,74.38,4.69
1990,7,11,26.66,16.78,76.44,5.08
1990,7,12,25.6,16.66,79.94,5.77
1990,7,13,27.21,16.78,74.5,5.8
1990,7,14,26.62,17.27,78.31,4.96
1990,7,15,26.55,17.15,78.56,4.87
1990,7,16,27.35,17.33,76.38,4.45
1990,7,17,27.4,17.58,76.81,5.02
1990,7,18,26.98,17.58,78.38,4.52
1990,7,19,27.8,17.46,74.5,4.77
1990,7,20,26.03,17.33,80.88,4.39
1990,7,21,26.87,16.85,75.94,6.01
1990,7,22,26.12,18.19,84.12,5.45
1990,7,23,26.64,18.01,81.19,5.6
1990,7,24,26.44,17.58,80.56,4.79
1990,7,25,27.64,17.64,76.12,4.7
1990,7,26,27.98,17.58,74.5,4.54
1990,7,27,28.38,17.46,72.31,4.77
1990,7,28,27.95,17.4,73.38,4.48
1990,7,29,27.38,17.33,75.56,3.77
1990,7,30,28.09,17.52,73.31,4.7
1990,7,31,28.08,18.37,76.31,3.78
1990,8,1,28.87,18.01,72.5,3.93
1990,8,2,29.21,17.7,69.81,3.87
1990,8,3,28.68,17.33,70.12,2.97
1990,8,4,29.17,17.7,69.75,2.41
1990,8,5,28.98,18.19,72.5,2.13
1990,8,6,28.3,18.07,74.44,1.48
1990,8,7,27.21,18.13,79.44,1.62
1990,8,8,27.53,18.74,80.88,2.02
1990,8,9,26.81,18.74,83.62,2.18
1990,8,10,26.27,18.98,86.81,2.05
1990,8,11,27.53,18.74,80.44,1.54
1990,8,12,27.01,19.65,86.31,3.86
1990,8,13,25.75,18.68,88.12,5.05
1990,8,14,25.47,18.13,87.12,6.04
1990,8,15,25.26,18.31,88.69,6.41
1990,8,16,26.26,18.86,86.19,6.69
1990,8,17,26.73,18.19,82.06,4.73
1990,8,18,27.25,18.25,79.94,4.95
1990,8,19,26.75,18.31,82.0,4.91
1990,8,20,25.98,18.07,84.56,4.53
1990,8,21,25.58,18.31,87.5,6.13
1990,8,22,25.59,18.43,87.62,6.41
1990,8,23,27.1,18.68,81.88,4.88
1990,8,24,27.41,18.68,81.0,3.97
1990,8,25,27.26,18.62,81.31,3.41
1990,8,26,26.92,18.68,82.81,3.61
1990,8,27,26.9,18.62,83.0,4.31
1990,8,28,25.79,18.31,86.75,5.22
1990,8,29,24.13,17.7,91.62,7.81
1990,8,30,25.37,17.09,82.81,7.12
1990,8,31,26.77,18.19,81.5,4.17
1990,9,1,26.23,17.94,83.0,3.43
1990,9,2,26.84,18.43,82.25,3.57
1990,9,3,25.44,17.94,86.56,3.56
1990,9,4,25.98,18.25,85.69,3.53
1990,9,5,26.49,18.49,84.25,3.72
1990,9,6,26.83,18.68,83.5,3.98
1990,9,7,26.44,18.74,85.56,3.2
1990,9,8,26.18,18.19,84.75,3.08
1990,9,9,26.62,18.49,83.75,3.13
1990,9,10,26.69,18.8,84.56,2.97
1990,9,11,25.55,18.68,89.44,3.61
1990,9,12,24.71,18.19,91.31,3.88
1990,9,13,25.47,18.19,87.62,2.71
1990,9,14,26.08,18.8,87.38,3.28
1990,9,15,26.59,18.8,85.06,2.16
1990,9,16,26.98,18.62,82.25,2.05
1990,9,17,27.19,18.98,82.75,1.91
1990,9,18,26.94,18.92,83.88,2.24
1990,9,19,26.46,17.7,81.06,3.24
1990,9,20,25.87,16.72,79.56,2.49
1990,9,21,27.12,17.7,77.88,2.08
1990,9,22,27.24,18.13,79.19,2.25
1990,9,23,27.26,18.68,81.56,2.3
1990,9,24,26.81,18.98,84.69,2.64
1990,9,25,26.97,18.68,83.19,2.41
1990,9,26,26.47,18.13,82.94,2.15
1990,9,27,26.23,18.68,86.31,2.26
1990,9,28,26.19,19.23,88.88,1.66
1990,9,29,25.68,18.55,88.44,2.09
1990,9,30,25.21,18.13,88.88,2.45
1990,10,1,25.08,17.7,87.69,3.89
1990,10,2,24.69,18.01,90.75,4.63
1990,10,3,25.8,18.31,86.94,4.68
1990,10,4,25.41,17.94,87.0,4.72
1990,10,5,25.73,17.7,84.56,4.48
1990,10,6,25.55,16.78,81.31,4.31
1990,10,7,25.81,18.62,87.25,3.73
1990,10,8,26.19,18.49,85.75,2.61
1990,10,9,26.32,19.23,88.06,4.48
1990,10,10,25.97,18.68,87.75,2.62
1990,10,11,26.11,18.55,86.88,2.21
1990,10,12,25.9,18.37,87.12,2.18
1990,10,13,25.13,17.94,88.56,1.75
1990,10,14,25.45,17.33,84.38,1.77
1990,10,15,25.5,16.97,82.75,2.56
1990,10,16,23.87,14.77,79.88,3.59
1990,10,17,23.23,13.55,76.06,2.7
1990,10,18,23.86,13.73,74.44,2.77
1990,10,19,23.98,13.85,74.81,2.48
1990,10,20,24.37,14.53,76.38,2.45
1990,10,21,24.3,14.77,78.0,2.27
1990,10,22,24.3,16.05,83.88,2.6
1990,10,23,24.5,17.76,90.88,3.48
1990,10,24,24.35,17.4,90.44,2.94
1990,10,25,23.83,16.72,89.5,2.84
1990,10,26,24.26,16.72,87.19,2.32
1990,10,27,24.51,17.33,89.44,2.7
1990,10,28,24.25,16.42,86.38,2.58
1990,10,29,24.42,16.54,85.88,2.44
1990,10,30,24.87,16.54,84.0,2.08
1990,10,31,24.51,16.24,84.19,2.45
1990,11,1,24.05,15.87,84.25,3.31
1990,11,2,22.96,14.59,82.62,4.16
1990,11,3,23.0,15.14,84.88,5.24
1990,11,4,22.8,15.81,89.31,4.59
1990,11,5,25.08,17.52,86.81,3.73
1990,11,6,25.13,17.52,86.62,2.57
1990,11,7,24.56,16.66,85.56,2.64
1990,11,8,22.85,13.24,76.56,3.65
1990,11,9,21.9,12.33,75.69,3.13
1990,11,10,21.51,11.96,75.62,3.3
1990,11,11,20.27,10.5,72.75,3.62
1990,11,12,19.85,10.56,74.06,3.73
1990,11,13,23.92,15.81,84.19,3.19
1990,11,14,24.29,16.42,86.06,4.46
1990,11,15,24.45,16.36,84.94,3.21
1990,11,16,25.17,16.48,82.44,2.18
1990,11,17,25.51,16.36,80.12,1.65
1990,11,18,25.08,15.81,79.62,0.99
1990,11,19,23.8,14.59,79.25,2.09
1990,11,20,23.27,14.16,79.44,1.7
1990,11,21,22.65,13.31,78.12,2.9
1990,11,22,22.19,13.67,81.94,3.49
1990,11,23,24.07,15.14,81.06,3.29
1990,11,24,24.56,15.5,81.19,2.47
1990,11,25,24.51,15.75,82.31,2.75
1990,11,26,24.29,14.22,76.62,3.12
1990,11,27,23.87,14.28,77.81,2.39
1990,11,28,24.51,14.16,74.69,1.88
1990,11,29,24.96,14.47,73.88,1.75
1990,11,30,24.85,14.22,73.25,1.89
1990,12,1,24.08,13.67,74.38,1.92
1990,12,2,23.7,14.28,78.62,2.84
1990,12,3,23.68,13.79,77.12,2.76
1990,12,4,23.1,12.94,75.12,2.81
1990,12,5,22.99,12.45,73.31,2.86
1990,12,6,22.56,12.57,74.5,2.02
1990,12,7,23.32,13.67,77.25,1.95
1990,12,8,23.8,13.18,73.19,2.74
1990,12,9,23.17,13.0,74.94,2.39
1990,12,10,23.48,13.0,73.81,2.41
1990,12,11,23.0,12.76,74.69,2.36
1990,12,12,22.48,11.29,69.12,2.82
1990,12,13,21.69,10.62,67.69,2.41
1990,12,14,21.55,10.99,70.5,1.9
1990,12,15,21.58,11.05,71.31,2.44
1990,12,16,22.06,9.77,62.31,3.06
1990,12,17,22.66,10.86,65.0,3.11
1990,12,18,22.26,10.8,67.69,2.68
1990,12,19,22.19,10.74,67.94,2.75
1990,12,20,22.83,12.7,75.19,2.14
1990,12,21,23.8,13.06,72.5,1.66
1990,12,22,23.19,12.51,71.94,1.91
1990,12,23,22.53,11.84,71.56,2.25
1990,12,24,21.53,8.91,59.44,2.73
1990,12,25,20.6,8.42,60.0,2.59
1990,12,26,20.4,9.09,65.31,2.45
1990,12,27,20.36,8.67,62.06,2.55
1990,12,28,20.19,8.54,63.0,1.92
1990,12,29,20.15,8.85,64.62,2.9
1990,12,30,22.26,12.21,74.06,3.12
1990,12,31,24.72,14.22,74.88,3.33
1991,1,1,25.1,12.7,66.38,2.65
1991,1,2,23.65,12.39,69.38,2.6
1991,1,3,19.06,5.43,42.81,3.99
1991,1,4,19.2,6.35,49.31,2.64
1991,1,5,22.62,11.05,65.94,2.41
1991,1,6,23.79,12.27,69.12,3.58
1991,1,7,24.0,11.66,65.31,2.67
1991,1,8,24.15,11.66,65.31,3.34
1991,1,9,23.74,11.29,65.5,3.64
1991,1,10,23.55,11.11,65.75,3.41
1991,1,11,24.48,11.66,65.12,3.62
1991,1,12,25.25,12.21,64.62,2.79
1991,1,13,25.63,11.96,62.25,1.93
1991,1,14,25.8,11.54,58.44,1.91
1991,1,15,25.3,11.41,60.31,2.88
1991,1,16,25.07,11.6,61.94,3.51
1991,1,17,25.05,12.15,64.38,3.38
1991,1,18,24.89,12.08,64.06,2.52
1991,1,19,25.8,12.21,62.38,2.29
1991,1,20,25.96,11.05,55.12,1.86
1991,1,21,25.13,10.31,55.69,2.16
1991,1,22,24.79,9.52,53.75,2.39
1991,1,23,24.91,10.44,57.81,2.41
1991,1,24,24.93,9.58,54.06,2.41
1991,1,25,24.75,9.7,54.94,2.25
1991,1,26,24.93,9.16,52.25,2.69
1991,1,27,25.16,7.02,39.0,2.72
1991,1,28,24.67,5.25,31.19,3.9
1991,1,29,24.13,4.94,30.44,4.02
1991,1,30,24.61,8.97,53.12,2.8
1991,1,31,24.96,9.03,53.0,2.86
1991,2,1,24.79,8.24,49.25,3.15
1991,2,2,25.05,9.09,52.75,3.52
1991,2,3,25.91,9.58,50.81,2.8
1991,2,4,25.68,5.31,29.25,1.58
1991,2,5,25.51,8.24,45.44,2.29
1991,2,6,26.34,10.68,55.94,3.24
1991,2,7,26.58,10.13,52.44,2.83
1991,2,8,26.76,9.22,47.75,2.74
1991,2,9,27.73,8.85,44.38,1.79
1991,2,10,27.4,7.2,36.94,2.37
1991,2,11,27.47,8.3,42.06,3.04
1991,2,12,27.9,8.79,44.0,3.39
1991,2,13,28.05,8.54,43.31,3.0
1991,2,14,27.9,7.87,39.44,2.25
1991,2,15,28.04,7.75,38.19,1.7
1991,2,16,28.28,7.63,37.0,2.47
1991,2,17,27.98,10.01,48.75,3.95
1991,2,18,28.44,9.16,44.19,2.14
1991,2,19,29.13,9.52,41.06,2.3
1991,2,20,28.68,10.93,49.38,3.87
1991,2,21,28.34,10.8,49.75,3.52
1991,2,22,27.65,9.52,46.69,3.32
1991,2,23,27.14,6.59,34.75,3.18
1991,2,24,27.34,7.87,42.19,3.84
1991,2,25,27.22,9.34,48.81,3.9
1991,2,26,27.49,9.58,49.25,4.38
1991,2,27,28.4,11.9,54.38,3.91
1991,2,28,27.26,11.23,52.81,4.21
1991,3,1,28.18,10.86,52.38,3.77
1991,3,2,29.04,11.05,50.19,3.2
1991,3,3,29.61,11.6,50.94,3.86
1991,3,4,29.39,10.68,46.94,3.23
1991,3,5,29.68,10.8,46.19,4.57
1991,3,6,29.6,11.17,47.75,3.99
1991,3,7,30.8,11.9,47.5,3.67
1991,3,8,30.83,12.7,50.44,4.2
1991,3,9,30.45,12.82,51.56,3.72
1991,3,10,30.94,11.41,45.44,3.2
1991,3,11,31.3,10.74,42.0,4.23
1991,3,12,31.54,10.68,41.12,3.94
1991,3,13,31.33,11.29,44.88,4.09
1991,3,14,30.62,11.66,47.62,4.68
1991,3,15,30.27,12.27,51.88,5.23
1991,3,16,30.44,12.15,50.56,4.76
1991,3,17,30.76,10.19,43.31,4.39
1991,3,18,31.76,8.0,31.75,3.12
1991,3,19,32.25,7.69,29.25,2.59
1991,3,20,33.17,8.61,31.0,2.61
1991,3,21,32.83,11.23,39.75,3.71
1991,3,22,31.78,11.29,42.12,2.86
1991,3,23,31.62,9.52,37.31,3.82
1991,3,24,30.98,9.03,38.44,3.68
1991,3,25,31.34,10.68,43.75,2.81
1991,3,26,31.63,12.39,48.12,4.01
1991,3,27,31.61,12.33,48.31,3.6
1991,3,28,31.91,11.84,45.94,3.38
1991,3,29,32.53,10.07,38.38,2.45
1991,3,30,33.0,9.7,35.88,2.94
1991,3,31,33.56,10.31,36.5,3.98
1991,4,1,32.17,12.33,45.19,4.13
1991,4,2,32.79,12.7,46.25,4.67
1991,4,3,32.29,12.94,47.88,3.87
1991,4,4,32.1,12.57,46.56,3.13
1991,4,5,32.29,9.7,32.75,2.42
1991,4,6,32.08,10.13,35.25,1.67
1991,4,7,32.35,11.6,41.25,1.96
1991,4,8,32.82,11.66,40.62,3.52
1991,4,9,33.76,12.02,39.88,3.46
1991,4,10,34.41,10.8,34.25,3.91
1991,4,11,33.83,12.21,40.81,4.44
1991,4,12,33.31,12.82,43.94,4.3
1991,4,13,32.87,13.55,47.62,5.52
1991,4,14,33.31,13.55,46.88,3.69
1991,4,15,34.05,12.27,41.38,3.7
1991,4,16,35.24,11.11,34.5,2.97
1991,4,17,35.23,12.51,37.94,4.84
1991,4,18,34.98,12.15,38.44,3.48
1991,4,19,34.84,11.29,37.19,4.13
1991,4,20,35.8,11.05,34.12,4.53
1991,4,21,34.1,12.39,40.75,5.77
1991,4,22,33.39,12.51,42.5,4.72
1991,4,23,33.37,13.55,46.81,4.52
1991,4,24,34.28,13.0,42.75,3.8
1991,4,25,34.95,12.7,39.94,3.32
1991,4,26,34.72,13.0,40.81,3.71
1991,4,27,35.12,11.66,35.81,2.64
1991,4,28,35.39,10.68,33.31,3.24
1991,4,29,35.67,9.7,30.69,2.07
1991,4,30,36.58,6.9,21.69,4.09
1991,5,1,37.64,7.14,18.5,3.67
1991,5,2,37.57,6.41,16.56,3.76
1991,5,3,36.98,8.67,25.19,2.05
1991,5,4,35.38,15.32,46.12,4.88
1991,5,5,35.03,15.5,46.94,5.25
1991,5,6,35.95,14.65,42.62,4.83
1991,5,7,37.9,13.73,36.5,3.08
1991,5,8,38.17,13.92,35.81,2.64
1991,5,9,38.2,14.04,36.38,3.67
1991,5,10,38.55,13.55,35.19,4.67
1991,5,11,34.4,14.83,43.88,5.77
1991,5,12,35.01,13.79,42.81,4.0
1991,5,13,35.28,13.24,40.12,4.2
1991,5,14,35.33,13.12,39.44,4.43
1991,5,15,35.73,13.18,39.88,5.05
1991,5,16,35.23,13.18,40.94,5.65
1991,5,17,35.1,13.31,42.81,5.62
1991,5,18,37.0,11.9,34.56,4.23
1991,5,19,36.89,12.7,35.94,5.38
1991,5,20,36.36,13.55,40.0,5.13
1991,5,21,35.83,12.88,39.38,5.35
1991,5,22,35.71,13.79,42.12,5.55
1991,5,23,36.69,14.16,40.81,4.61
1991,5,24,36.72,14.83,41.12,4.92
1991,5,25,37.3,13.67,37.56,4.48
1991,5,26,36.76,13.49,37.69,5.6
1991,5,27,35.19,14.04,41.19,5.62
1991,5,28,36.13,13.85,39.31,4.8
