YEAR,MO,DY,T2M,QV2M,RH2M,WS10M
1986,6,4,30.25,15.75,57.31,5.22
1986,6,5,29.63,15.99,60.31,5.99
1986,6,6,32.19,13.49,47.88,5.64
1986,6,7,33.73,12.88,41.69,4.55
1986,6,8,34.8,12.94,39.5,4.05
1986,6,9,33.51,14.83,46.31,8.0
1986,6,10,30.43,15.62,55.94,7.09
1986,6,11,31.23,15.75,54.56,6.99
1986,6,12,33.27,15.44,49.44,6.12
1986,6,13,32.9,16.36,52.56,5.82
1986,6,14,29.4,17.21,64.62,4.53
1986,6,15,27.73,18.31,75.44,3.36
1986,6,16,27.62,18.92,79.0,3.3
1986,6,17,27.6,18.62,77.5,2.3
1986,6,18,27.33,17.7,74.94,6.31
1986,6,19,26.25,17.76,79.75,5.95
1986,6,20,26.4,17.94,79.94,6.61
1986,6,21,25.65,18.01,83.44,6.74
1986,6,22,26.9,17.82,77.25,7.55
1986,6,23,26.86,17.15,75.12,6.74
1986,6,24,26.35,17.7,79.25,7.02
1986,6,25,25.53,16.85,79.25,6.89
1986,6,26,25.23,15.26,73.12,6.62
1986,6,27,25.05,16.42,79.31,5.58
1986,6,28,25.23,16.24,78.38,6.21
1986,6,29,25.24,16.85,80.62,6.6
1986,6,30,25.73,16.72,78.44,6.23
1986,7,1,26.3,16.97,77.0,5.41
1986,7,2,27.62,16.6,70.62,3.96
1986,7,3,27.51,17.33,73.19,3.34
1986,7,4,27.6,16.85,70.44,4.37
1986,7,5,26.76,16.24,71.31,5.1
1986,7,6,26.31,16.72,75.69,5.82
1986,7,7,26.33,16.85,75.88,6.26
1986,7,8,26.0,17.33,79.56,6.7
1986,7,9,27.14,16.91,73.56,5.75
1986,7,10,27.79,17.03,70.81,5.04
1986,7,11,28.23,16.85,68.62,4.64
1986,7,12,27.15,17.03,72.88,4.18
1986,7,13,25.49,16.97,79.56,5.18
1986,7,14,24.49,17.15,84.94,6.8
1986,7,15,24.69,16.72,82.19,6.83
1986,7,16,25.67,16.91,78.88,6.98
1986,7,17,25.87,16.42,75.69,8.47
1986,7,18,25.5,16.66,78.31,7.55
1986,7,19,25.65,17.09,80.06,6.22
1986,7,20,26.15,17.76,80.75,5.72
1986,7,21,25.69,17.46,81.38,7.51
1986,7,22,23.94,16.85,86.0,9.3
1986,7,23,24.85,17.03,83.12,7.21
1986,7,24,26.1,17.03,77.75,6.72
1986,7,25,26.71,17.27,76.38,5.49
1986,7,26,26.69,17.27,76.44,4.65
1986,7,27,27.08,16.91,73.5,4.34
1986,7,28,26.05,16.42,75.69,4.32
1986,7,29,26.05,16.05,74.81,3.8
1986,7,30,26.15,16.66,76.25,3.64
1986,7,31,24.39,17.21,86.44,4.1
1986,8,1,25.1,17.52,84.44,3.03
1986,8,2,26.4,17.7,79.31,3.7
1986,8,3,25.9,17.21,79.38,4.05
1986,8,4,25.34,17.21,81.5,4.63
1986,8,5,25.86,17.58,80.88,5.95
1986,8,6,25.17,17.82,84.62,6.84
1986,8,7,25.15,18.01,85.69,6.63
1986,8,8,26.45,18.49,82.25,4.23
1986,8,9,26.06,17.64,80.56,5.45
1986,8,10,23.88,17.33,88.88,5.16
1986,8,11,23.6,17.52,91.56,5.62
1986,8,12,23.64,17.46,90.81,7.59
1986,8,13,23.48,17.64,92.12,9.41
1986,8,14,23.03,16.85,90.75,8.96
1986,8,15,24.86,17.03,83.31,7.08
1986,8,16,25.28,16.91,81.19,5.89
1986,8,17,24.52,16.6,82.94,5.38
1986,8,18,24.59,16.78,83.81,5.45
1986,8,19,24.42,17.15,85.94,4.63
1986,8,20,24.98,17.4,84.5,4.79
1986,8,21,25.01,17.03,82.56,5.15
1986,8,22,23.83,16.17,84.19,4.5
1986,8,23,24.65,16.78,83.31,3.79
1986,8,24,25.48,16.91,80.0,3.34
1986,8,25,25.44,16.72,79.12,2.9
1986,8,26,25.3,16.48,78.94,3.05
1986,8,27,25.2,16.11,77.5,2.63
1986,8,28,25.33,16.05,76.5,2.5
1986,8,29,25.61,16.36,77.12,2.76
1986,8,30,25.52,15.69,74.56,3.01
1986,8,31,25.64,16.36,76.56,2.52
1986,9,1,26.11,17.09,78.25,1.78
1986,9,2,25.26,17.88,85.75,1.95
1986,9,3,25.74,17.7,82.25,2.29
1986,9,4,24.78,15.5,76.75,3.35
1986,9,5,25.13,15.5,75.0,3.57
1986,9,6,25.05,16.78,81.25,3.51
1986,9,7,24.99,17.33,84.12,3.57
1986,9,8,24.22,17.58,88.62,3.95
1986,9,9,23.41,16.85,89.25,4.17
1986,9,10,24.04,16.66,85.62,3.52
1986,9,11,24.22,16.36,83.12,3.7
1986,9,12,24.72,16.72,82.69,3.41
1986,9,13,25.08,16.97,82.19,2.59
1986,9,14,24.53,17.27,86.06,1.91
1986,9,15,24.82,17.52,86.06,2.6
1986,9,16,25.39,17.7,84.25,1.92
1986,9,17,26.43,17.46,78.06,0.97
1986,9,18,26.8,17.4,76.12,1.03
1986,9,19,27.13,17.03,73.56,1.22
1986,9,20,26.98,16.85,73.19,1.67
1986,9,21,27.58,16.11,67.94,1.63
1986,9,22,27.36,16.3,69.88,1.98
1986,9,23,26.75,17.76,78.69,2.39
1986,9,24,25.92,18.13,83.12,1.45
1986,9,25,26.56,17.4,77.0,1.16
1986,9,26,26.29,17.76,80.25,2.73
1986,9,27,26.18,17.7,80.62,2.19
1986,9,28,26.59,16.97,76.12,1.98
1986,9,29,25.07,16.78,81.56,2.97
1986,9,30,26.01,16.17,75.56,2.27
1986,10,1,26.11,15.5,71.81,2.25
1986,10,2,25.9,15.87,74.25,2.28
1986,10,3,25.51,15.87,76.12,2.6
1986,10,4,25.32,17.09,81.94,2.7
1986,10,5,25.4,17.15,82.0,3.14
1986,10,6,26.23,16.97,77.94,2.38
1986,10,7,26.76,16.36,72.88,2.16
1986,10,8,26.78,15.32,69.06,1.98
1986,10,9,27.51,13.61,60.12,2.08
1986,10,10,27.56,12.94,56.56,2.31
1986,10,11,28.0,13.12,56.81,2.21
1986,10,12,27.88,14.1,60.56,2.73
1986,10,13,27.87,13.67,60.44,2.41
1986,10,14,28.12,13.24,57.19,2.34
1986,10,15,28.71,13.43,55.19,2.66
1986,10,16,28.18,13.55,56.81,3.62
1986,10,17,27.44,13.43,58.94,2.87
1986,10,18,27.61,12.88,56.12,3.63
1986,10,19,27.26,11.66,53.06,3.98
1986,10,20,26.91,11.6,53.69,3.27
1986,10,21,27.11,13.43,60.75,2.58
1986,10,22,27.18,13.24,60.06,3.21
1986,10,23,25.3,9.95,51.94,3.61
1986,10,24,23.34,7.69,47.38,3.5
1986,10,25,23.14,7.39,46.5,3.35
1986,10,26,23.73,8.24,49.25,3.23
1986,10,27,24.34,9.09,51.25,3.08
1986,10,28,23.95,7.63,44.88,3.59
1986,10,29,24.0,7.51,44.19,3.83
1986,10,30,25.05,9.64,49.81,4.09
1986,10,31,24.65,9.77,51.88,3.2
1986,11,1,25.31,11.11,55.38,2.05
1986,11,2,25.54,12.76,62.88,2.04
1986,11,3,25.98,15.5,72.31,2.04
1986,11,4,25.71,15.93,76.19,3.34
1986,11,5,25.9,15.62,74.81,3.69
1986,11,6,26.06,15.08,71.62,2.95
1986,11,7,26.46,14.95,68.81,3.39
1986,11,8,25.14,16.85,81.31,3.16
1986,11,9,26.74,15.99,72.75,2.66
1986,11,10,27.48,14.34,63.38,2.07
1986,11,11,27.59,12.94,58.38,2.2
1986,11,12,26.65,10.56,50.62,2.53
1986,11,13,25.7,9.7,50.5,1.74
1986,11,14,25.98,10.68,53.69,2.51
1986,11,15,25.54,8.3,43.88,2.57
1986,11,16,25.17,7.39,40.12,2.35
1986,11,17,25.23,7.2,38.38,1.91
1986,11,18,24.67,6.41,35.06,2.3
1986,11,19,23.15,7.26,43.94,3.44
1986,11,20,22.29,7.63,48.62,3.27
1986,11,21,22.33,7.02,45.06,2.84
1986,11,22,22.43,5.86,38.38,3.09
1986,11,23,22.05,5.43,36.12,3.45
1986,11,24,21.35,5.19,35.25,3.78
1986,11,25,21.35,5.98,41.12,3.43
1986,11,26,21.94,7.63,50.0,3.05
1986,11,27,22.58,7.51,47.94,3.06
1986,11,28,22.98,7.81,47.81,3.2
1986,11,29,23.51,8.79,51.94,2.77
1986,11,30,23.45,7.39,44.0,3.65
1986,12,1,22.28,6.29,40.5,3.86
1986,12,2,22.23,6.71,42.62,3.53
1986,12,3,22.03,5.86,38.12,3.71
1986,12,4,21.58,5.25,35.19,3.24
1986,12,5,21.84,4.27,28.25,3.06
1986,12,6,21.94,4.15,27.38,2.83
1986,12,7,21.52,5.55,36.56,3.01
1986,12,8,22.62,5.74,36.31,2.73
1986,12,9,24.63,9.03,49.06,3.36
1986,12,10,25.48,10.93,54.62,4.24
1986,12,11,26.14,11.54,56.06,4.11
1986,12,12,24.67,13.12,65.88,3.96
1986,12,13,25.37,12.94,63.88,3.57
1986,12,14,25.32,12.02,59.0,2.66
1986,12,15,26.5,11.05,51.81,2.55
1986,12,16,26.01,9.95,47.69,4.98
1986,12,17,25.76,10.19,51.19,5.97
1986,12,18,25.16,9.95,51.81,4.28
1986,12,19,25.4,9.52,48.81,5.45
1986,12,20,24.12,8.48,48.0,3.31
1986,12,21,23.98,7.26,40.69,3.19
1986,12,22,24.28,8.12,44.69,3.61
1986,12,23,24.94,9.52,50.94,4.51
1986,12,24,23.77,10.19,56.06,3.8
1986,12,25,22.62,10.44,60.19,3.7
1986,12,26,22.39,9.16,54.31,3.76
1986,12,27,21.93,10.38,62.44,3.19
1986,12,28,21.65,10.5,66.38,1.99
1986,12,29,20.53,9.58,65.38,2.2
1986,12,30,21.31,8.0,52.31,2.23
1986,12,31,19.89,6.65,48.44,2.98
1987,1,1,18.85,4.27,34.19,2.62
1987,1,2,18.73,3.72,29.81,3.05
1987,1,3,19.32,4.27,31.62,3.38
1987,1,4,20.45,5.98,41.75,2.8
1987,1,5,21.17,5.86,39.69,2.78
1987,1,6,21.69,7.32,47.62,3.58
1987,1,7,22.16,7.32,46.38,3.87
1987,1,8,22.76,7.51,44.25,4.3
1987,1,9,24.42,9.89,52.56,4.5
1987,1,10,24.98,11.9,60.5,4.55
1987,1,11,23.6,12.45,67.81,3.1
1987,1,12,22.69,12.76,74.25,3.15
1987,1,13,22.95,13.61,76.75,4.13
1987,1,14,24.08,12.33,66.81,3.99
1987,1,15,24.01,11.9,64.75,4.0
1987,1,16,24.02,11.47,62.31,5.11
1987,1,17,23.98,11.05,61.5,3.22
1987,1,18,23.62,11.47,63.94,2.72
1987,1,19,24.0,11.84,64.12,3.05
1987,1,20,24.1,11.96,64.19,2.62
1987,1,21,24.2,11.66,61.75,1.88
1987,1,22,23.44,12.02,65.5,1.88
1987,1,23,24.8,12.08,62.38,2.7
1987,1,24,25.11,9.95,50.94,2.94
1987,1,25,23.66,6.84,39.38,3.34
1987,1,26,22.08,4.27,28.38,3.69
1987,1,27,21.51,3.48,24.56,3.08
1987,1,28,22.29,4.94,32.88,2.95
1987,1,29,23.06,4.15,27.06,3.32
1987,1,30,23.19,3.11,19.44,3.49
1987,1,31,23.53,5.31,32.88,3.35
1987,2,1,23.71,5.25,31.12,3.31
1987,2,2,23.23,4.21,25.56,3.28
1987,2,3,22.65,4.09,24.94,3.26
1987,2,4,22.3,3.91,24.88,3.15
1987,2,5,22.03,3.23,21.25,3.52
1987,2,6,22.07,3.72,23.75,3.55
1987,2,7,22.53,5.62,36.44,3.04
1987,2,8,22.68,5.0,32.31,3.15
1987,2,9,22.79,3.85,24.44,3.35
1987,2,10,23.58,3.23,19.44,3.25
1987,2,11,24.37,4.21,24.88,3.04
1987,2,12,24.68,4.58,26.44,2.92
1987,2,13,25.37,5.8,31.25,3.95
1987,2,14,25.01,6.84,37.44,4.58
1987,2,15,25.78,6.53,34.19,4.09
1987,2,16,25.69,6.35,32.94,4.09
1987,2,17,26.01,7.14,36.44,5.08
1987,2,18,25.84,7.51,38.5,3.94
1987,2,19,26.22,7.81,38.62,4.82
1987,2,20,26.65,6.96,33.69,4.22
1987,2,21,27.63,7.75,35.31,3.74
1987,2,22,28.11,7.87,33.56,2.89
1987,2,23,28.38,7.26,30.31,3.35
1987,2,24,28.48,6.23,27.06,4.98
1987,2,25,27.98,6.16,27.69,3.81
1987,2,26,27.89,6.29,28.31,5.58
1987,2,27,26.09,3.72,19.31,2.72
1987,2,28,26.45,6.1,28.81,2.45
1987,3,1,27.54,6.71,30.62,3.01
1987,3,2,26.82,5.98,28.5,2.55
1987,3,3,25.43,4.7,23.81,3.24
1987,3,4,26.32,5.74,28.0,3.28
1987,3,5,26.52,5.25,25.19,3.87
1987,3,6,27.32,5.92,26.62,3.44
1987,3,7,27.69,6.41,29.56,2.77
1987,3,8,28.59,6.96,29.0,3.41
1987,3,9,28.2,6.9,29.06,2.02
1987,3,10,28.37,6.96,30.44,3.48
1987,3,11,27.87,9.09,38.62,2.07
1987,3,12,26.58,6.84,32.69,2.92
1987,3,13,27.98,9.16,39.62,4.42
1987,3,14,28.77,9.83,40.62,4.63
1987,3,15,29.17,12.21,49.19,2.83
1987,3,16,27.91,13.37,58.12,4.51
1987,3,17,29.66,11.96,47.38,2.48
1987,3,18,30.37,10.25,39.06,1.7
1987,3,19,30.01,9.89,38.25,1.61
1987,3,20,29.89,10.8,42.19,2.21
1987,3,21,29.45,6.65,28.25,1.32
1987,3,22,29.53,5.74,24.19,1.64
1987,3,23,29.49,5.19,21.75,2.83
1987,3,24,29.21,6.96,29.06,3.37
1987,3,25,30.26,6.53,25.94,3.83
1987,3,26,30.11,6.9,27.31,3.76
1987,3,27,30.86,6.29,23.56,2.49
1987,3,28,31.55,6.29,22.25,2.27
1987,3,29,31.52,6.96,25.56,3.43
1987,3,30,31.74,6.77,24.88,3.6
1987,3,31,32.5,6.71,23.69,3.6
1987,4,1,32.52,6.59,23.0,3.1
1987,4,2,32.63,6.35,21.5,3.68
1987,4,3,33.37,6.23,19.75,2.42
1987,4,4,33.9,6.65,20.38,1.3
1987,4,5,33.78,6.65,20.12,2.4
1987,4,6,33.39,6.1,19.75,2.55
1987,4,7,34.37,5.68,17.06,1.9
1987,4,8,33.68,5.49,17.19,3.97
1987,4,9,32.94,6.47,21.06,4.52
1987,4,10,31.85,4.76,17.0,5.05
1987,4,11,31.33,5.86,21.94,5.34
1987,4,12,31.05,5.55,20.31,4.09
1987,4,13,31.67,5.31,18.88,3.59
1987,4,14,32.87,5.19,17.38,3.2
1987,4,15,33.62,9.52,30.81,3.78
1987,4,16,33.34,9.03,28.56,2.08
1987,4,17,33.7,9.64,30.31,2.51
1987,4,18,30.77,9.58,34.44,3.33
1987,4,19,32.98,8.42,28.38,2.34
1987,4,20,33.93,7.08,23.0,3.23
1987,4,21,34.2,7.93,25.44,3.56
1987,4,22,34.94,9.22,27.62,5.29
1987,4,23,35.05,9.95,30.31,6.34
1987,4,24,34.76,7.75,22.81,3.78
1987,4,25,33.82,7.87,24.25,4.12
1987,4,26,33.18,5.13,16.12,3.35
1987,4,27,33.62,4.76,15.5,2.23
1987,4,28,32.94,10.07,34.75,3.06
1987,4,29,33.91,10.38,33.44,4.17
1987,4,30,34.19,10.44,33.0,3.79
1987,5,1,34.67,8.79,25.75,2.62
1987,5,2,33.42,8.06,25.44,2.87
1987,5,3,31.62,8.06,28.25,4.11
1987,5,4,31.54,5.98,21.25,4.41
1987,5,5,32.96,4.46,15.0,2.42
1987,5,6,33.58,6.29,20.38,2.34
1987,5,7,33.65,7.02,21.69,3.49
1987,5,8,34.79,8.12,23.0,3.09
1987,5,9,34.37,9.7,27.94,4.94
1987,5,10,31.98,11.41,37.88,3.78
1987,5,11,31.08,11.72,40.62,1.24
1987,5,12,30.28,11.6,42.06,3.36
1987,5,13,29.06,11.84,47.0,3.21
1987,5,14,30.92,10.93,40.44,1.59
1987,5,15,31.8,11.47,38.75,2.56
1987,5,16,33.35,11.29,35.06,2.0
1987,5,17,33.01,11.9,36.62,3.27
1987,5,18,32.99,11.78,37.0,3.48
1987,5,19,34.13,9.7,30.25,3.07
1987,5,20,33.57,9.28,29.0,3.25
1987,5,21,33.27,10.93,34.94,1.38
1987,5,22,33.49,11.41,35.94,2.98
1987,5,23,35.3,11.05,30.88,2.21
1987,5,24,32.92,12.88,40.5,3.98
1987,5,25,32.76,12.57,40.31,3.2
1987,5,26,32.08,12.63,42.56,3.43
1987,5,27,31.48,12.88,43.0,2.07
1987,5,28,33.4,11.9,36.81,2.93
1987,5,29,30.96,13.06,45.56,3.62
1987,5,30,32.7,13.31,43.5,1.45
1987,5,31,34.74,12.82,36.25,1.94
1987,6,1,33.46,14.4,44.69,3.9
1987,6,2,35.79,11.78,33.38,5.23
1987,6,3,36.15,11.6,30.62,5.7
1987,6,4,35.55,12.15,33.69,6.38
1987,6,5,35.23,13.18,36.5,5.37
1987,6,6,34.08,14.83,44.0,6.7
1987,6,7,32.98,15.38,48.0,4.38
1987,6,8,32.15,15.93,51.69,5.12
1987,6,9,31.98,15.62,52.25,5.5
1987,6,10,32.69,15.08,47.75,4.75
1987,6,11,31.7,15.01,49.94,5.38
1987,6,12,31.03,14.4,50.25,4.62
1987,6,13,29.48,14.83,55.44,6.11
1987,6,14,28.53,15.69,62.25,4.0
1987,6,15,27.76,17.09,71.0,5.24
1987,6,16,26.08,17.82,80.88,5.2
1987,6,17,26.77,17.21,75.88,5.3
1987,6,18,26.9,16.66,72.88,6.73
1987,6,19,29.31,15.99,62.31,4.99
1987,6,20,30.37,16.17,58.81,5.67
1987,6,21,31.6,15.62,53.88,4.92
1987,6,22,32.27,14.95,50.5,3.32
1987,6,23,31.39,15.08,52.56,4.16
1987,6,24,29.25,15.69,60.12,2.75
1987,6,25,32.25,16.17,53.25,1.29
1987,6,26,31.79,17.09,57.69,2.21
1987,6,27,32.06,17.4,57.44,1.75
1987,6,28,31.1,18.25,63.38,1.76
1987,6,29,30.72,18.62,66.25,4.29
1987,6,30,27.19,18.8,79.69,5.34
1987,7,1,27.01,17.76,76.94,3.25
1987,7,2,26.84,16.78,73.56,6.79
1987,7,3,27.59,17.03,72.06,5.51
1987,7,4,27.55,16.3,69.75,5.76
1987,7,5,25.98,16.48,75.38,6.23
1987,7,6,24.75,16.66,81.56,6.02
1987,7,7,26.17,16.91,77.0,7.59
1987,7,8,26.0,17.09,78.31,5.79
1987,7,9,26.34,16.72,76.25,5.85
1987,7,10,25.26,15.69,75.81,5.81
1987,7,11,24.9,16.48,80.5,6.47
1987,7,12,25.57,17.03,80.38,4.43
1987,7,13,25.86,17.46,80.31,4.77
1987,7,14,27.22,17.46,75.25,5.66
1987,7,15,27.6,17.33,73.19,5.88
1987,7,16,27.07,17.03,74.25,5.3
1987,7,17,27.68,17.33,72.81,5.49
1987,7,18,27.12,17.03,73.88,5.29
1987,7,19,25.28,17.03,81.06,4.8
1987,7,20,25.55,17.09,80.0,4.99
1987,7,21,25.53,16.36,77.44,4.47
1987,7,22,26.52,15.62,71.31,3.59
1987,7,23,27.28,16.78,72.69,3.41
1987,7,24,27.12,17.82,77.06,3.8
1987,7,25,25.28,17.76,84.12,4.65
1987,7,26,26.51,16.6,74.88,4.25
1987,7,27,26.3,16.3,74.19,4.47
1987,7,28,26.03,17.03,78.12,4.24
1987,7,29,25.45,17.64,83.38,2.31
1987,7,30,25.73,16.97,79.31,4.19
1987,7,31,27.78,15.75,67.38,4.78
1987,8,1,26.06,16.72,76.44,4.73
1987,8,2,28.12,16.78,69.44,4.12
1987,8,3,27.55,16.66,70.19,3.34
1987,8,4,26.71,16.97,74.94,3.16
1987,8,5,25.33,17.46,82.88,3.48
1987,8,6,24.92,18.25,88.38,3.35
1987,8,7,24.2,17.4,87.94,4.59
1987,8,8,24.04,17.27,88.19,5.09
1987,8,9,25.8,17.88,82.75,4.35
1987,8,10,26.32,18.49,82.94,3.1
1987,8,11,26.28,18.25,81.81,3.37
1987,8,12,26.66,18.43,81.25,4.16
1987,8,13,25.9,18.37,84.38,3.25
1987,8,14,25.59,18.8,87.69,2.33
1987,8,15,25.96,18.98,86.25,1.7
1987,8,16,26.63,19.47,85.12,1.89
1987,8,17,27.33,18.98,80.31,3.84
1987,8,18,27.45,19.29,81.0,3.68
1987,8,19,26.04,18.98,85.62,5.5
1987,8,20,25.86,19.1,87.0,5.81
1987,8,21,25.05,17.7,85.25,5.89
1987,8,22,25.8,18.19,83.81,5.2
1987,8,23,25.04,18.74,89.88,4.8
1987,8,24,24.98,17.76,85.75,5.37
1987,8,25,25.7,17.88,83.31,6.09
1987,8,26,25.3,17.88,85.12,6.44
1987,8,27,24.88,17.88,86.94,5.1
1987,8,28,24.48,17.33,86.44,5.39
1987,8,29,24.35,16.85,84.75,4.7
1987,8,30,25.84,17.4,80.75,5.23
1987,8,31,25.44,16.91,80.62,4.71
1987,9,1,25.28,17.27,82.62,5.16
1987,9,2,25.91,17.94,82.75,4.36
1987,9,3,24.72,18.19,89.12,3.73
1987,9,4,24.37,17.76,89.12,2.79
1987,9,5,24.73,17.09,84.5,3.16
1987,9,6,25.44,17.21,81.69,3.5
1987,9,7,25.44,17.33,82.5,3.55
1987,9,8,25.08,17.46,84.19,4.1
1987,9,9,25.7,17.33,81.06,4.01
1987,9,10,25.66,16.91,79.5,5.66
1987,9,11,26.29,17.82,80.31,4.04
1987,9,12,25.98,17.4,80.25,3.12
1987,9,13,25.62,16.66,78.69,2.81
1987,9,14,26.26,17.94,81.38,3.42
1987,9,15,26.52,17.88,80.12,3.64
1987,9,16,27.51,17.03,72.38,1.8
1987,9,17,28.4,16.97,68.0,1.13
1987,9,18,27.69,17.88,75.12,2.1
1987,9,19,26.74,17.58,77.5,2.48
1987,9,20,27.61,17.46,73.56,2.8
1987,9,21,27.49,17.15,73.25,3.0
1987,9,22,27.32,17.27,74.44,2.71
1987,9,23,27.84,16.24,68.88,2.41
1987,9,24,28.19,17.09,70.5,2.32
1987,9,25,27.75,16.66,70.81,1.73
1987,9,26,27.55,16.66,71.12,1.77
1987,9,27,28.03,16.36,68.44,1.59
1987,9,28,27.76,15.62,67.12,2.78
1987,9,29,27.23,15.44,67.81,2.57
1987,9,30,27.54,15.38,66.88,3.24
1987,10,1,26.48,16.36,74.44,2.84
1987,10,2,26.62,16.97,77.0,2.96
1987,10,3,26.18,17.03,78.69,2.9
1987,10,4,26.4,16.97,77.62,3.21
1987,10,5,25.98,17.52,81.44,3.06
1987,10,6,26.12,17.76,82.0,2.23
1987,10,7,24.88,18.19,88.81,2.57
1987,10,8,25.05,17.33,84.0,2.04
1987,10,9,24.96,16.78,82.0,1.94
1987,10,10,25.69,14.22,67.75,1.84
1987,10,11,25.81,13.61,64.94,2.07
1987,10,12,25.31,14.47,71.0,2.55
1987,10,13,25.57,15.01,73.0,2.94
1987,10,14,25.42,14.1,70.19,3.39
1987,10,15,25.81,13.98,68.0,3.91
1987,10,16,24.65,16.05,80.0,5.1
1987,10,17,25.76,17.64,82.5,4.99
1987,10,18,25.24,17.82,85.56,4.24
1987,10,19,24.62,17.58,87.19,2.8
1987,10,20,24.9,16.36,81.25,2.55
1987,10,21,25.4,16.3,78.88,2.71
1987,10,22,25.51,15.99,77.19,2.7
1987,10,23,24.69,14.22,72.25,2.35
1987,10,24,22.71,9.58,57.94,3.27
1987,10,25,22.34,9.95,61.5,2.88
1987,10,26,22.44,10.13,62.44,3.03
1987,10,27,22.19,10.25,64.44,2.91
1987,10,28,23.53,11.11,63.56,2.24
1987,10,29,24.65,11.84,62.38,2.04
1987,10,30,25.08,12.45,64.69,2.08
1987,10,31,24.83,12.51,66.06,2.21
1987,11,1,24.45,11.17,60.75,3.65
1987,11,2,23.55,11.05,62.62,6.12
1987,11,3,24.55,14.59,73.0,5.87
1987,11,4,24.37,16.54,84.19,4.59
1987,11,5,24.56,17.27,86.81,2.72
1987,11,6,25.29,16.6,80.5,2.01
1987,11,7,24.39,14.47,74.31,2.74
1987,11,8,21.13,9.03,59.69,3.49
1987,11,9,21.51,10.62,66.94,2.76
1987,11,10,23.19,13.98,76.75,2.75
1987,11,11,25.69,14.83,71.06,3.45
1987,11,12,24.97,13.92,69.94,4.41
1987,11,13,21.75,14.95,87.81,7.31
1987,11,14,23.69,16.24,85.62,4.16
1987,11,15,24.63,17.15,85.69,2.88
1987,11,16,24.86,17.27,85.19,2.41
1987,11,17,23.95,17.76,91.56,3.45
1987,11,18,24.49,17.46,87.81,3.41
1987,11,19,24.48,17.21,86.81,2.53
1987,11,20,23.42,15.87,85.44,2.06
1987,11,21,22.31,12.76,73.94,2.05
1987,11,22,20.26,8.91,60.69,2.77
1987,11,23,20.62,8.42,55.75,1.99
1987,11,24,22.11,8.85,52.44,1.36
1987,11,25,21.66,9.22,57.19,2.04
1987,11,26,20.71,8.61,57.06,2.62
1987,11,27,20.74,8.24,54.62,2.32
1987,11,28,20.32,8.06,55.0,2.59
1987,11,29,20.67,8.18,54.19,2.52
1987,11,30,19.5,8.06,58.06,2.85
1987,12,1,19.51,7.51,53.75,2.6
1987,12,2,20.3,7.39,50.5,2.59
1987,12,3,21.02,7.39,47.69,1.88
1987,12,4,21.92,9.77,58.31,1.73
1987,12,5,22.5,10.44,62.5,1.94
1987,12,6,20.81,10.19,66.75,2.63
1987,12,7,20.4,8.85,60.38,2.95
1987,12,8,20.78,10.19,66.69,2.75
1987,12,9,22.58,12.15,70.56,3.35
1987,12,10,23.65,15.5,83.19,3.97
1987,12,11,24.26,15.56,81.19,3.77
1987,12,12,23.9,15.26,80.81,3.43
1987,12,13,22.41,14.65,83.44,2.02
1987,12,14,21.72,10.07,62.81,2.75
1987,12,15,19.26,6.96,52.12,3.09
1987,12,16,17.71,5.86,49.44,3.23
1987,12,17,17.83,6.04,49.44,2.62
1987,12,18,17.49,5.86,50.12,3.5
1987,12,19,16.95,5.25,47.62,3.62
1987,12,20,16.48,5.55,50.06,3.46
1987,12,21,17.53,6.04,51.0,3.29
1987,12,22,20.22,9.03,59.44,2.69
1987,12,23,22.04,9.64,59.88,1.88
1987,12,24,21.84,10.19,63.81,2.48
1987,12,25,21.05,8.18,55.62,2.85
1987,12,26,19.44,6.84,50.62,3.11
1987,12,27,19.27,7.2,53.88,3.07
1987,12,28,19.85,7.87,57.44,2.42
1987,12,29,20.1,7.32,52.75,2.48
1987,12,30,20.55,7.45,51.94,2.38
1987,12,31,20.4,7.08,50.56,2.48
1988,1,1,20.6,7.63,53.56,2.53
1988,1,2,21.13,8.42,56.81,2.9
1988,1,3,21.6,7.2,48.31,2.54
1988,1,4,21.9,8.06,52.06,1.83
1988,1,5,21.09,9.34,60.0,2.7
1988,1,6,21.67,9.16,59.5,2.61
1988,1,7,22.33,7.87,49.5,2.88
1988,1,8,21.86,7.75,50.38,3.0
1988,1,9,21.62,7.39,48.75,2.93
1988,1,10,21.94,7.81,50.06,3.2
1988,1,11,22.3,8.54,53.31,3.45
1988,1,12,22.62,8.97,54.88,3.92
1988,1,13,23.83,9.09,52.44,2.8
1988,1,14,23.9,8.73,48.88,2.27
1988,1,15,24.2,8.42,46.94,3.97
1988,1,16,24.27,8.97,49.62,3.97
1988,1,17,24.4,8.85,49.0,3.2
1988,1,18,24.52,8.42,45.75,2.49
1988,1,19,24.59,7.57,42.0,2.38
1988,1,20,24.25,7.26,41.81,2.45
1988,1,21,24.34,8.36,47.19,3.13
1988,1,22,25.38,9.22,47.19,4.0
1988,1,23,25.93,9.09,45.56,3.63
1988,1,24,25.12,7.63,40.12,4.21
1988,1,25,24.99,6.96,38.31,2.44
1988,1,26,25.01,7.2,39.12,2.2
1988,1,27,25.76,8.48,44.12,2.66
1988,1,28,26.34,8.54,41.94,2.61
1988,1,29,27.1,7.81,37.0,2.25
1988,1,30,27.05,7.93,37.31,3.3
1988,1,31,26.29,6.1,30.38,2.94
