YEAR,MO,DY,T2M,QV2M,RH2M,WS10M
1986,2,11,26.03,11.47,56.69,4.09
1986,2,12,24.34,12.21,65.5,3.82
1986,2,13,22.84,13.31,76.0,3.46
1986,2,14,24.01,13.0,71.69,3.34
1986,2,15,25.51,12.76,66.44,2.93
1986,2,16,24.65,13.31,70.31,3.1
1986,2,17,25.03,13.43,69.88,3.38
1986,2,18,25.65,13.24,66.19,2.98
1986,2,19,25.77,12.39,62.12,2.11
1986,2,20,26.4,11.66,55.81,2.98
1986,2,21,27.19,10.86,51.31,3.88
1986,2,22,26.97,9.7,45.94,2.63
1986,2,23,27.2,8.97,42.06,2.8
1986,2,24,27.0,9.28,43.0,2.55
1986,2,25,27.19,8.3,39.44,2.23
1986,2,26,26.96,7.51,36.06,3.36
1986,2,27,27.56,8.12,38.88,4.45
1986,2,28,28.18,8.12,36.25,5.02
1986,3,1,28.26,7.87,36.44,4.34
1986,3,2,28.22,8.06,37.19,4.34
1986,3,3,28.12,9.95,43.81,3.22
1986,3,4,28.52,10.38,44.81,3.38
1986,3,5,29.06,10.68,43.94,3.61
1986,3,6,28.6,11.96,50.25,3.93
1986,3,7,29.52,11.29,45.19,3.85
1986,3,8,28.81,10.93,45.81,4.02
1986,3,9,29.53,10.01,41.31,4.15
1986,3,10,30.31,9.28,37.44,3.97
1986,3,11,30.45,8.24,32.38,4.52
1986,3,12,30.61,7.39,28.94,4.18
1986,3,13,30.07,8.67,34.94,3.11
1986,3,14,31.54,9.22,34.06,3.56
1986,3,15,32.22,8.61,30.25,3.98
1986,3,16,31.55,5.13,19.25,2.69
1986,3,17,30.28,4.09,16.56,2.3
1986,3,18,31.97,8.73,30.25,4.86
1986,3,19,32.74,8.91,31.06,3.79
1986,3,20,31.74,8.79,34.56,3.41
1986,3,21,31.25,7.45,28.56,2.56
1986,3,22,31.88,4.76,16.56,1.73
1986,3,23,33.23,9.03,30.06,3.5
1986,3,24,33.19,9.77,32.19,3.62
1986,3,25,33.69,9.16,30.62,5.05
1986,3,26,32.65,10.56,36.94,3.54
1986,3,27,32.6,8.3,29.69,2.48
1986,3,28,33.73,6.71,22.25,2.34
1986,3,29,34.19,7.63,24.88,4.64
1986,3,30,34.21,7.14,23.31,4.55
1986,3,31,32.95,4.64,15.81,3.18
1986,4,1,32.41,5.07,18.38,2.05
1986,4,2,32.71,8.06,30.5,4.09
1986,4,3,32.52,8.24,30.44,3.19
1986,4,4,33.21,8.0,27.81,3.29
1986,4,5,32.76,6.84,24.19,2.62
1986,4,6,32.07,6.96,26.25,2.34
1986,4,7,32.58,8.3,31.44,3.16
1986,4,8,33.42,9.34,33.5,4.84
1986,4,9,35.04,9.34,30.5,4.64
1986,4,10,35.26,9.52,30.75,3.6
1986,4,11,36.05,10.13,29.69,3.97
1986,4,12,35.99,8.79,24.94,4.23
1986,4,13,36.44,8.54,23.88,5.24
1986,4,14,36.53,8.73,24.25,5.11
1986,4,15,36.28,9.95,28.25,5.32
1986,4,16,36.57,9.09,25.88,4.79
1986,4,17,37.09,7.87,22.0,3.56
1986,4,18,36.55,8.67,25.38,2.94
1986,4,19,35.75,12.21,35.38,5.28
1986,4,20,35.46,11.11,32.75,3.7
1986,4,21,35.88,10.62,30.94,4.12
1986,4,22,33.97,11.9,37.19,5.12
1986,4,23,34.37,11.23,35.06,5.12
1986,4,24,34.62,10.99,33.69,5.04
1986,4,25,34.68,11.72,36.12,5.9
1986,4,26,33.29,12.63,42.0,4.36
1986,4,27,33.2,13.37,43.44,4.02
1986,4,28,33.48,13.31,43.56,5.55
1986,4,29,34.44,11.54,37.06,4.7
1986,4,30,34.48,13.43,41.25,4.93
1986,5,1,34.65,13.18,39.81,5.32
1986,5,2,35.01,12.88,38.31,3.26
1986,5,3,35.91,12.57,34.62,3.45
1986,5,4,35.4,9.7,29.88,3.56
1986,5,5,35.8,9.16,27.56,3.2
1986,5,6,35.97,9.28,28.44,3.55
1986,5,7,36.47,6.96,21.25,4.21
1986,5,8,35.82,6.84,21.31,3.83
1986,5,9,36.24,10.5,30.94,3.04
1986,5,10,37.31,7.81,19.75,1.93
1986,5,11,36.68,7.63,20.44,3.91
1986,5,12,37.01,7.08,18.25,3.04
1986,5,13,37.01,9.77,25.44,2.37
1986,5,14,37.91,8.97,23.38,3.04
1986,5,15,37.67,7.63,19.06,3.26
1986,5,16,37.9,9.34,22.81,4.25
1986,5,17,36.95,9.95,25.94,4.65
1986,5,18,36.69,9.03,24.25,6.64
1986,5,19,36.65,9.4,25.12,6.13
1986,5,20,36.16,10.5,28.94,6.34
1986,5,21,36.92,10.38,26.75,5.3
1986,5,22,36.93,6.04,16.75,4.05
1986,5,23,36.14,3.3,10.0,1.83
1986,5,24,36.24,4.27,12.75,2.39
1986,5,25,36.18,6.29,17.31,3.55
1986,5,26,37.33,7.26,18.62,3.4
1986,5,27,36.98,7.69,20.06,3.73
1986,5,28,37.08,8.97,23.19,2.17
1986,5,29,36.4,10.68,28.81,2.56
1986,5,30,34.4,12.33,36.25,3.58
1986,5,31,33.81,12.45,39.06,5.09
1986,6,1,34.17,12.45,38.5,4.48
1986,6,2,33.08,13.61,42.75,3.33
1986,6,3,31.83,14.59,48.88,3.59
1986,6,4,33.7,14.28,44.56,4.29
1986,6,5,34.48,14.1,42.81,6.5
1986,6,6,35.52,12.15,36.12,4.82
1986,6,7,36.23,11.05,31.19,3.85
1986,6,8,37.19,12.57,33.38,4.17
1986,6,9,36.69,13.43,35.5,7.04
1986,6,10,33.87,14.77,44.56,6.55
1986,6,11,34.84,14.53,42.62,7.11
1986,6,12,37.37,13.12,34.69,5.21
1986,6,13,37.55,13.37,34.06,4.48
1986,6,14,33.07,15.93,49.38,4.58
1986,6,15,29.38,16.54,63.31,3.88
1986,6,16,29.9,18.98,71.62,2.55
1986,6,17,28.72,19.23,76.25,2.19
1986,6,18,29.01,17.94,70.75,5.27
1986,6,19,27.85,17.82,74.5,5.92
1986,6,20,27.69,18.01,75.88,6.21
1986,6,21,27.44,17.94,76.75,6.95
1986,6,22,28.15,17.58,72.5,7.01
1986,6,23,28.85,17.27,69.25,6.24
1986,6,24,27.69,17.76,75.31,6.62
1986,6,25,26.76,17.21,76.5,6.8
1986,6,26,26.56,15.5,70.19,5.91
1986,6,27,26.01,16.6,77.12,5.35
1986,6,28,26.33,16.24,74.88,5.77
1986,6,29,26.12,16.48,76.56,5.64
1986,6,30,26.97,16.66,74.44,4.8
1986,7,1,28.4,16.6,69.0,5.73
1986,7,2,29.39,16.48,64.69,3.66
1986,7,3,28.62,17.52,70.75,2.37
1986,7,4,28.41,17.58,71.62,3.14
1986,7,5,28.11,16.85,69.88,4.11
1986,7,6,27.76,16.48,69.88,5.81
1986,7,7,26.97,17.03,74.94,5.8
1986,7,8,27.55,17.88,76.31,6.55
1986,7,9,28.73,17.15,69.5,5.48
1986,7,10,29.4,17.4,67.31,4.72
1986,7,11,29.0,17.15,67.69,4.24
1986,7,12,27.75,17.64,74.19,2.95
1986,7,13,27.01,17.76,77.62,3.95
1986,7,14,25.83,17.94,83.5,4.74
1986,7,15,26.4,17.21,77.62,6.95
1986,7,16,27.63,17.58,74.94,6.8
1986,7,17,27.61,17.09,72.56,7.9
1986,7,18,26.94,17.33,76.19,7.16
1986,7,19,26.87,17.4,77.25,5.94
1986,7,20,27.14,18.37,80.25,4.85
1986,7,21,26.81,18.13,80.31,6.88
1986,7,22,25.1,17.09,82.94,9.92
1986,7,23,25.79,17.7,82.94,6.68
1986,7,24,27.39,17.64,76.38,5.89
1986,7,25,27.8,17.94,75.69,4.84
1986,7,26,27.68,17.94,76.12,4.05
1986,7,27,27.58,17.52,75.0,3.52
1986,7,28,27.44,16.91,73.31,3.35
1986,7,29,27.34,16.66,73.19,3.2
1986,7,30,26.31,17.52,80.5,3.12
1986,7,31,26.0,18.07,84.25,2.94
1986,8,1,26.79,18.25,81.62,2.72
1986,8,2,25.93,18.49,86.06,4.06
1986,8,3,26.63,18.01,80.75,3.49
1986,8,4,26.23,17.7,81.06,5.05
1986,8,5,26.69,18.25,81.38,5.46
1986,8,6,26.34,18.74,84.62,5.91
1986,8,7,26.38,18.55,83.56,5.97
1986,8,8,27.35,18.74,80.62,2.89
1986,8,9,26.94,18.55,81.75,4.78
1986,8,10,24.98,18.37,89.88,5.75
1986,8,11,24.96,18.43,90.44,6.18
1986,8,12,24.9,18.43,90.25,8.3
1986,8,13,25.01,19.04,92.19,8.48
1986,8,14,24.27,17.33,88.19,11.07
1986,8,15,26.04,17.82,82.75,6.6
1986,8,16,26.48,18.07,82.06,4.74
1986,8,17,25.91,17.64,82.75,4.85
1986,8,18,25.65,17.46,83.38,5.04
1986,8,19,25.19,17.82,86.75,4.29
1986,8,20,25.74,18.07,85.25,4.9
1986,8,21,26.25,18.01,82.69,4.88
1986,8,22,25.35,17.27,83.75,4.17
1986,8,23,25.97,17.46,81.44,3.75
1986,8,24,26.56,17.88,80.81,3.17
1986,8,25,26.09,17.52,81.31,2.7
1986,8,26,26.28,17.33,79.88,3.34
1986,8,27,26.15,17.03,79.44,2.99
1986,8,28,26.17,16.54,76.69,2.47
1986,8,29,27.04,17.15,75.69,2.48
1986,8,30,26.95,17.21,76.62,2.94
1986,8,31,27.26,16.91,73.62,1.58
1986,9,1,27.01,17.94,79.56,1.34
1986,9,2,26.65,18.31,82.69,1.58
1986,9,3,26.95,18.43,81.44,1.66
1986,9,4,25.89,17.15,80.38,3.22
1986,9,5,26.32,16.72,76.5,2.91
1986,9,6,26.55,17.09,77.69,2.57
1986,9,7,25.73,18.07,85.25,4.2
1986,9,8,25.15,18.31,88.69,4.28
1986,9,9,24.44,17.15,86.94,4.08
1986,9,10,24.8,17.21,85.94,3.8
1986,9,11,24.23,16.97,87.44,4.59
1986,9,12,25.67,17.46,83.31,3.19
1986,9,13,25.8,17.58,83.25,2.62
1986,9,14,26.2,17.88,82.62,2.25
1986,9,15,27.01,18.13,80.19,1.07
1986,9,16,27.6,18.01,76.88,1.13
1986,9,17,27.94,18.31,76.56,1.14
1986,9,18,27.63,18.49,78.25,1.05
1986,9,19,28.12,17.64,73.31,1.12
1986,9,20,28.26,17.15,70.56,1.61
1986,9,21,28.62,16.6,67.38,1.65
1986,9,22,28.27,17.15,71.0,1.83
1986,9,23,27.8,18.19,77.12,2.12
1986,9,24,27.58,18.19,78.0,1.64
1986,9,25,27.15,18.13,79.19,1.8
1986,9,26,27.58,18.49,78.56,1.78
1986,9,27,27.53,18.55,79.06,1.68
1986,9,28,27.45,17.76,77.12,1.69
1986,9,29,26.86,17.4,77.88,2.44
1986,9,30,27.2,16.91,74.44,1.78
1986,10,1,27.29,16.11,70.88,2.05
1986,10,2,26.62,16.24,74.5,2.16
1986,10,3,25.31,16.78,82.0,2.38
1986,10,4,24.88,17.33,86.12,2.62
1986,10,5,25.44,17.15,83.12,4.11
1986,10,6,27.01,17.52,77.94,2.31
1986,10,7,27.2,17.46,76.12,1.76
1986,10,8,27.27,16.36,72.5,1.8
1986,10,9,27.47,14.77,65.81,1.69
1986,10,10,27.79,14.53,64.12,2.22
1986,10,11,28.14,14.83,64.56,2.23
1986,10,12,27.94,15.26,66.69,2.52
1986,10,13,27.93,15.01,65.75,2.21
1986,10,14,28.43,14.1,61.0,2.21
1986,10,15,28.9,14.04,58.31,2.97
1986,10,16,28.34,13.98,59.81,3.83
1986,10,17,27.72,13.92,61.81,3.51
1986,10,18,27.58,13.85,62.12,3.87
1986,10,19,26.9,13.12,61.94,3.18
1986,10,20,27.11,13.0,60.25,2.55
1986,10,21,27.76,14.53,64.19,2.29
1986,10,22,27.23,13.98,64.12,2.68
1986,10,23,25.15,10.68,57.81,2.88
1986,10,24,23.23,8.97,56.44,2.54
1986,10,25,23.23,8.85,55.56,2.65
1986,10,26,24.35,10.13,58.12,2.19
1986,10,27,25.62,11.78,60.31,2.55
1986,10,28,23.94,9.22,54.19,3.09
1986,10,29,24.62,10.31,56.81,2.81
1986,10,30,25.89,12.15,61.12,2.9
1986,10,31,26.03,11.9,59.69,2.52
1986,11,1,26.0,13.12,63.62,1.75
1986,11,2,26.15,15.87,74.75,1.54
1986,11,3,26.17,16.6,77.75,2.05
1986,11,4,26.58,16.66,77.56,3.82
1986,11,5,26.08,16.42,78.31,2.87
1986,11,6,26.77,15.69,72.81,2.38
1986,11,7,26.88,15.69,72.12,3.09
1986,11,8,26.48,17.21,79.12,2.83
1986,11,9,27.7,16.78,73.12,2.52
1986,11,10,27.76,14.89,65.75,2.3
1986,11,11,27.07,12.21,58.25,2.21
1986,11,12,27.48,11.66,52.94,2.91
1986,11,13,27.19,12.33,57.75,3.0
1986,11,14,26.58,10.56,51.94,2.49
1986,11,15,25.5,8.48,46.81,2.42
1986,11,16,25.01,8.24,46.5,2.37
1986,11,17,25.65,8.18,44.19,1.71
1986,11,18,24.9,8.36,46.5,1.94
1986,11,19,23.48,8.73,52.62,2.37
1986,11,20,22.49,8.73,55.75,2.3
1986,11,21,22.45,8.48,55.06,2.09
1986,11,22,22.4,7.57,50.0,2.25
1986,11,23,22.02,6.77,46.56,2.45
1986,11,24,21.17,6.53,47.38,2.89
1986,11,25,21.18,7.39,52.12,2.43
1986,11,26,21.56,8.3,56.81,2.42
1986,11,27,22.13,8.67,57.06,2.52
1986,11,28,22.86,8.73,54.44,2.52
1986,11,29,23.45,9.89,59.0,2.36
1986,11,30,22.94,7.93,51.12,2.73
1986,12,1,22.34,7.45,49.62,2.89
1986,12,2,22.58,7.87,50.56,2.58
1986,12,3,22.41,7.08,46.94,2.91
1986,12,4,22.06,6.65,44.88,2.07
1986,12,5,22.3,5.74,38.38,2.07
1986,12,6,22.1,5.74,37.69,1.95
1986,12,7,21.76,6.77,45.94,2.26
1986,12,8,22.3,7.02,46.25,2.43
1986,12,9,23.9,9.16,53.38,2.88
1986,12,10,25.26,10.86,56.5,3.91
1986,12,11,25.86,11.47,58.38,4.26
1986,12,12,25.51,12.76,63.5,4.02
1986,12,13,24.99,13.31,68.38,3.66
1986,12,14,25.61,13.31,65.62,2.17
1986,12,15,26.66,11.78,55.75,3.19
1986,12,16,26.35,10.68,51.62,5.11
1986,12,17,25.77,10.5,53.81,5.5
1986,12,18,25.3,10.31,55.19,5.0
1986,12,19,24.98,9.83,53.12,4.94
1986,12,20,24.18,8.67,50.38,2.65
1986,12,21,24.2,7.93,45.31,2.12
1986,12,22,24.29,9.16,51.25,3.19
1986,12,23,25.12,10.68,56.81,4.91
1986,12,24,25.15,10.62,56.56,4.6
1986,12,25,23.67,9.83,55.94,2.88
1986,12,26,23.55,9.34,53.19,2.38
1986,12,27,23.23,10.25,58.69,2.03
1986,12,28,22.98,10.44,61.56,1.93
1986,12,29,22.0,9.34,60.19,2.11
1986,12,30,22.36,7.32,46.19,1.73
1986,12,31,21.1,5.8,39.94,2.72
1987,1,1,19.33,3.85,31.75,2.33
1987,1,2,19.07,3.3,27.25,2.44
1987,1,3,19.99,4.94,35.0,2.48
1987,1,4,20.95,5.92,40.81,2.34
1987,1,5,21.38,5.68,37.75,2.2
1987,1,6,21.82,7.14,48.12,2.89
1987,1,7,21.92,7.32,49.0,2.98
1987,1,8,22.4,7.51,48.0,3.11
1987,1,9,24.95,9.89,54.5,4.39
1987,1,10,26.27,11.78,57.5,4.98
1987,1,11,23.76,13.0,71.25,3.15
1987,1,12,23.48,13.55,76.06,2.05
1987,1,13,23.64,14.1,77.88,3.3
1987,1,14,24.26,12.63,68.69,4.47
1987,1,15,24.24,12.51,68.62,2.76
1987,1,16,24.38,12.45,66.94,4.02
1987,1,17,24.85,12.08,64.44,2.46
1987,1,18,24.78,12.82,67.19,2.1
1987,1,19,25.06,12.57,64.62,2.69
1987,1,20,24.68,12.63,66.12,2.39
1987,1,21,24.87,12.21,63.5,1.36
1987,1,22,24.37,12.76,67.5,2.01
1987,1,23,25.37,13.0,65.69,2.4
1987,1,24,24.96,10.31,55.12,2.5
1987,1,25,23.0,7.26,45.12,3.01
1987,1,26,21.34,5.25,37.5,2.95
1987,1,27,21.48,5.13,35.38,2.22
1987,1,28,22.65,6.1,39.31,2.21
1987,1,29,22.96,4.94,32.38,2.68
1987,1,30,23.11,4.58,28.19,2.55
1987,1,31,23.38,6.65,41.81,2.73
1987,2,1,23.48,6.59,40.81,3.16
1987,2,2,23.1,5.25,32.69,3.04
1987,2,3,22.85,5.31,33.56,2.97
1987,2,4,22.77,5.37,33.25,2.63
1987,2,5,22.12,3.66,24.88,2.84
1987,2,6,22.51,5.62,34.5,2.66
1987,2,7,23.2,6.9,42.81,2.45
1987,2,8,23.12,5.98,37.56,2.52
1987,2,9,23.31,4.94,31.0,2.7
1987,2,10,24.16,4.09,23.38,2.49
1987,2,11,24.29,5.68,34.81,2.66
1987,2,12,24.96,5.55,32.56,2.52
1987,2,13,25.12,7.08,40.0,3.6
1987,2,14,24.88,7.81,44.31,4.41
1987,2,15,25.22,7.14,40.38,3.89
1987,2,16,25.67,7.45,40.38,4.67
1987,2,17,25.69,8.24,44.56,4.89
1987,2,18,25.76,8.18,44.38,3.96
1987,2,19,26.28,8.3,43.12,3.89
1987,2,20,26.83,8.06,40.06,3.55
1987,2,21,27.51,8.48,40.38,3.27
1987,2,22,28.38,8.24,36.69,2.77
1987,2,23,28.32,7.51,32.5,3.13
1987,2,24,28.49,7.08,31.94,4.82
1987,2,25,28.26,6.96,32.25,3.64
1987,2,26,28.62,6.9,32.31,5.53
1987,2,27,28.76,6.1,27.69,2.75
1987,2,28,28.01,8.18,37.5,1.75
1987,3,1,28.65,7.39,31.31,2.13
1987,3,2,27.4,6.16,29.25,1.98
1987,3,3,26.32,5.19,26.44,1.73
1987,3,4,26.65,6.1,30.12,2.37
1987,3,5,26.83,5.86,29.25,2.65
1987,3,6,26.55,7.08,35.5,3.11
1987,3,7,27.9,7.02,33.25,2.84
1987,3,8,28.95,7.57,32.94,3.81
1987,3,9,28.54,7.26,31.0,2.23
1987,3,10,28.5,8.3,35.69,3.92
1987,3,11,26.91,10.38,47.31,2.37
1987,3,12,27.89,10.01,46.81,3.07
1987,3,13,28.29,11.41,50.25,3.52
1987,3,14,28.76,10.62,44.5,3.19
1987,3,15,28.93,11.54,49.38,2.88
1987,3,16,28.82,13.18,54.75,3.99
1987,3,17,31.37,12.02,44.56,1.84
1987,3,18,32.51,11.05,38.12,1.33
1987,3,19,31.52,11.54,42.06,2.5
1987,3,20,30.63,12.08,45.19,3.45
1987,3,21,30.98,8.42,34.31,1.73
1987,3,22,31.01,5.92,24.38,1.77
1987,3,23,31.67,4.82,17.62,1.73
1987,3,24,30.9,7.2,27.56,2.55
1987,3,25,30.96,6.65,25.94,3.68
1987,3,26,31.38,6.41,24.5,3.18
1987,3,27,32.26,6.29,23.31,1.95
1987,3,28,31.81,7.26,25.94,2.57
1987,3,29,31.76,7.69,29.25,3.45
1987,3,30,32.4,6.9,25.19,3.1
1987,3,31,32.63,7.81,27.94,4.15
1987,4,1,33.05,7.08,24.69,4.14
1987,4,2,33.68,6.41,22.0,3.83
1987,4,3,34.17,6.35,20.38,3.39
1987,4,4,34.49,7.14,22.5,2.9
1987,4,5,34.58,7.32,22.62,2.38
1987,4,6,34.66,7.14,23.25,2.62
1987,4,7,35.43,5.37,16.06,1.7
1987,4,8,35.51,5.0,14.38,3.72
1987,4,9,34.65,6.16,18.38,4.08
1987,4,10,33.62,4.76,15.12,4.59
1987,4,11,33.0,5.25,17.25,5.03
1987,4,12,32.94,5.43,18.31,3.86
1987,4,13,33.79,4.82,15.75,2.93
1987,4,14,34.36,6.41,19.81,2.27
1987,4,15,33.82,11.23,35.88,4.2
1987,4,16,32.69,11.17,39.44,3.0
1987,4,17,33.97,9.89,31.88,3.06
1987,4,18,33.42,8.79,29.19,2.66
1987,4,19,34.15,8.36,26.75,2.93
1987,4,20,34.61,8.24,27.25,3.53
1987,4,21,34.58,9.4,30.5,4.5
1987,4,22,34.9,10.13,32.5,5.61
1987,4,23,34.3,11.35,38.88,7.27
1987,4,24,34.07,11.9,38.94,5.42
1987,4,25,35.15,9.7,30.62,4.12
1987,4,26,35.79,5.31,15.44,2.66
1987,4,27,34.6,11.9,38.56,3.38
1987,4,28,34.33,11.9,37.75,4.67
1987,4,29,34.4,12.08,38.69,5.37
1987,4,30,34.87,12.33,38.56,6.06
1987,5,1,34.26,12.08,37.69,5.51
1987,5,2,33.55,12.15,39.69,5.45
1987,5,3,33.31,10.62,35.75,3.74
1987,5,4,33.38,6.23,20.88,2.78
1987,5,5,33.81,4.52,15.06,1.32
1987,5,6,34.77,7.51,24.19,2.84
1987,5,7,35.22,6.65,19.81,3.72
1987,5,8,35.96,7.39,21.25,2.34
1987,5,9,36.05,9.95,27.25,2.2
1987,5,10,33.94,11.78,35.25,1.85
1987,5,11,32.83,11.54,37.25,2.38
1987,5,12,33.12,11.72,36.81,2.88
1987,5,13,29.55,13.31,50.75,3.13
1987,5,14,32.32,11.78,41.12,1.81
1987,5,15,33.46,11.6,36.56,2.81
1987,5,16,34.8,10.86,32.75,3.12
1987,5,17,35.43,10.99,31.94,3.15
1987,5,18,35.43,11.66,32.56,2.6
1987,5,19,36.57,10.62,29.06,3.09
1987,5,20,36.57,11.17,30.94,3.58
1987,5,21,36.4,11.72,31.81,3.38
1987,5,22,35.85,11.41,32.0,2.18
1987,5,23,37.26,10.44,27.12,2.33
1987,5,24,36.36,11.72,31.31,2.94
1987,5,25,34.94,11.54,32.88,3.3
1987,5,26,32.92,11.9,37.75,2.38
1987,5,27,34.33,11.84,34.75,1.88
1987,5,28,34.58,12.08,35.69,2.27
1987,5,29,33.87,13.18,39.44,3.79
1987,5,30,34.9,12.76,37.94,1.87
1987,5,31,36.92,11.9,30.75,2.07
1987,6,1,35.93,13.92,37.81,3.84
1987,6,2,36.68,13.06,36.69,4.74
1987,6,3,36.74,13.06,35.06,3.06
1987,6,4,38.02,11.66,28.56,5.91
1987,6,5,37.78,12.27,29.94,5.27
1987,6,6,35.54,14.83,41.88,5.82
1987,6,7,33.26,15.87,49.94,3.34
1987,6,8,34.67,15.26,43.62,3.95
1987,6,9,34.25,15.5,45.69,3.87
1987,6,10,34.01,15.08,44.62,4.41
1987,6,11,31.9,15.38,50.94,4.09
1987,6,12,30.03,15.5,56.94,5.95
1987,6,13,29.67,15.75,59.25,5.01
1987,6,14,28.03,16.3,67.56,4.41
1987,6,15,29.51,17.33,66.69,4.6
1987,6,16,28.34,18.13,74.12,4.59
1987,6,17,27.51,18.37,77.88,4.26
1987,6,18,28.91,17.46,69.25,6.24
1987,6,19,30.81,16.17,59.06,4.62
1987,6,20,31.9,16.24,55.5,3.91
1987,6,21,33.26,15.69,50.12,4.28
1987,6,22,34.04,14.47,45.0,3.05
1987,6,23,30.81,15.44,55.25,4.29
1987,6,24,32.02,14.22,48.81,2.87
1987,6,25,34.63,14.04,41.69,1.18
1987,6,26,34.36,15.14,45.19,2.98
1987,6,27,34.44,15.69,46.56,2.76
1987,6,28,33.81,16.24,50.0,1.91
1987,6,29,34.3,17.03,50.94,2.33
1987,6,30,29.56,19.35,72.81,5.47
1987,7,1,28.48,17.4,71.38,3.41
1987,7,2,27.97,16.85,70.69,6.08
1987,7,3,29.05,17.52,69.38,4.8
1987,7,4,29.06,16.97,67.62,5.34
1987,7,5,27.49,17.33,74.06,6.03
1987,7,6,26.32,16.85,76.81,6.27
1987,7,7,28.02,16.91,71.56,5.93
1987,7,8,27.91,17.4,73.44,5.0
1987,7,9,27.13,17.7,77.75,4.63
1987,7,10,26.33,16.48,76.06,5.45
1987,7,11,26.07,16.72,77.75,6.8
1987,7,12,26.77,17.09,76.75,4.13
1987,7,13,26.75,17.88,79.69,3.88
1987,7,14,28.6,18.01,73.44,5.1
1987,7,15,28.89,18.07,72.19,5.11
1987,7,16,28.76,17.21,69.38,5.36
1987,7,17,29.37,17.7,68.56,5.44
1987,7,18,27.76,17.46,74.0,4.9
1987,7,19,26.65,17.03,76.81,5.38
1987,7,20,26.77,17.7,78.88,4.84
1987,7,21,26.37,17.09,78.06,5.0
1987,7,22,27.7,15.5,67.31,4.29
1987,7,23,28.59,17.4,70.94,3.27
1987,7,24,28.48,18.37,74.38,3.45
1987,7,25,26.61,18.49,82.62,3.64
1987,7,26,26.76,17.15,77.0,3.34
1987,7,27,27.37,16.05,70.5,4.31
1987,7,28,28.04,17.27,72.5,3.64
1987,7,29,28.08,17.64,73.88,2.16
1987,7,30,28.37,17.09,70.94,4.02
1987,7,31,29.06,16.17,64.88,4.16
1987,8,1,27.81,16.72,70.75,4.6
1987,8,2,28.97,17.33,69.06,3.4
1987,8,3,27.99,17.33,72.38,2.98
1987,8,4,27.94,17.58,74.06,3.1
1987,8,5,27.45,17.4,75.19,2.15
1987,8,6,26.83,18.01,80.19,1.43
1987,8,7,26.33,18.43,84.19,3.68
1987,8,8,25.22,17.94,87.06,5.34
1987,8,9,26.97,18.25,80.5,4.05
1987,8,10,28.11,19.04,78.81,2.12
1987,8,11,27.7,18.43,77.69,3.3
1987,8,12,27.19,19.23,83.12,2.34
1987,8,13,26.36,18.49,84.31,3.45
1987,8,14,25.98,18.8,87.38,3.67
1987,8,15,26.87,19.65,86.25,1.87
1987,8,16,27.9,19.53,81.44,2.88
1987,8,17,28.41,19.23,78.12,2.77
1987,8,18,28.47,19.47,78.44,3.02
1987,8,19,27.34,19.47,83.0,5.02
1987,8,20,26.9,19.59,85.56,4.36
1987,8,21,26.56,18.37,82.75,5.25
1987,8,22,27.27,18.49,80.06,5.41
1987,8,23,26.6,19.23,86.0,4.57
1987,8,24,26.14,18.01,83.06,4.91
1987,8,25,26.78,18.62,82.88,5.13
1987,8,26,26.6,18.37,82.62,5.77
1987,8,27,25.86,18.25,85.44,4.45
1987,8,28,25.13,17.76,86.81,4.19
1987,8,29,25.55,17.15,82.62,4.13
1987,8,30,27.06,17.82,78.5,4.67
1987,8,31,26.89,17.4,78.0,4.41
1987,9,1,26.89,17.7,78.75,4.89
1987,9,2,27.36,18.43,79.88,4.2
1987,9,3,26.06,18.8,87.06,3.75
1987,9,4,25.57,17.94,85.94,2.41
1987,9,5,25.65,17.27,82.62,3.07
1987,9,6,26.23,17.52,80.75,3.41
1987,9,7,26.7,17.88,80.5,3.52
1987,9,8,26.24,18.13,83.31,3.86
1987,9,9,26.94,17.82,79.31,3.8
1987,9,10,27.47,17.52,75.5,5.76
1987,9,11,27.9,17.76,74.88,4.52
1987,9,12,28.26,17.46,72.88,3.52
1987,9,13,27.65,16.97,73.0,3.56
1987,9,14,27.62,18.68,79.62,3.74
1987,9,15,28.08,18.31,76.81,3.89
1987,9,16,29.4,17.7,69.12,1.64
1987,9,17,29.51,17.7,68.38,1.63
1987,9,18,28.72,18.19,73.75,2.23
1987,9,19,27.94,17.82,75.0,2.67
1987,9,20,28.95,17.76,71.06,2.4
1987,9,21,29.18,17.46,69.31,2.67
1987,9,22,29.45,17.03,67.5,2.72
1987,9,23,29.56,16.85,66.56,2.41
1987,9,24,29.9,17.03,65.62,2.49
1987,9,25,28.88,17.09,69.62,2.18
1987,9,26,28.35,16.54,68.62,2.41
1987,9,27,28.89,15.87,65.06,2.12
1987,9,28,28.8,15.14,62.75,3.04
1987,9,29,28.09,15.62,66.69,2.19
1987,9,30,28.51,16.42,68.25,2.73
1987,10,1,27.36,17.21,75.75,2.77
1987,10,2,27.55,17.27,76.0,3.41
1987,10,3,27.37,17.58,77.44,2.35
1987,10,4,27.22,17.88,79.06,2.98
1987,10,5,26.42,17.82,82.44,3.29
1987,10,6,26.48,18.37,84.5,2.87
1987,10,7,25.81,18.25,86.38,1.79
1987,10,8,26.52,17.76,81.0,1.48
1987,10,9,25.72,17.4,82.44,1.39
1987,10,10,26.76,14.77,67.88,1.67
